"","trial","N.pop","skew","lb.tdist","ub.tdist","cover.tdist","width.tdist","lb.bca.exp","ub.bca.exp","cover.bca.exp","width.bca.exp","median.posterior.mu","lb.bayes.sdprior20","ub.bayes.sdprior20","width.bayes.sdprior20","cover.bayes.sdprior20","median.posterior.sig","median.posterior.gam"
"214",14,10,0.5,65.8648666164319,73.8246494275171,1,7.95978281108523,66.1740043666411,74.2652316379207,1,8.09122727127958,70.0954609287334,66.6044008462877,74.7871120604266,8.18271121413889,1,6.38124669228849,0.63458965407372
"215",15,10,0.5,62.604717573526,72.5000259510983,1,9.8953083775723,62.8698480710947,73.3891027681254,1,10.5192546970307,68.0998365942129,63.5202664411271,73.0079386663828,9.48767222525573,1,7.45419120014556,0.208158766427871
"216",16,10,0.5,61.8704994032666,74.5102725104485,1,12.6397731071819,59.5882163709625,72.7749073200581,1,13.1866909490956,67.9101295552551,60.6927932686976,75.4283453225402,14.7355520538426,1,10.3142342400153,-0.429716138330902
"217",17,10,0.5,64.7271472783281,78.4974600733932,1,13.7703127950651,64.9296958815392,79.248564434999,1,14.3188685534598,71.3284978191656,66.0539720790569,76.9644573347132,10.9104852556563,1,8.67351211123342,0.176987883498402
"218",18,10,0.5,61.5392335600841,75.4349106824352,1,13.8956771223511,62.6312893691312,75.938652961295,1,13.3073635921638,69.0304286977206,63.1014718714618,76.2144148407324,13.1129429692706,1,10.1783206283872,0.441021601423111
"219",19,10,0.5,58.2908166041963,71.8011688215188,1,13.5103522173225,59.5620119791429,72.7800395290707,1,13.2180275499278,66.0112596727237,58.8717404711776,74.5567909171351,15.6850504459574,1,11.6219706054911,0.21158980044053
"220",20,10,0.5,57.7805833778445,71.0068671360062,1,13.2262837581616,57.1821003498625,70.5552735802429,1,13.3731732303804,64.6033410931044,57.980559857983,69.974080279912,11.993520421929,1,9.59658654543369,-0.0835452695145193
"221",21,10,0.5,55.7242122579195,71.9384056439397,1,16.2141933860202,56.6950611661273,73.1983919880498,1,16.5033308219225,63.5327092930674,54.3400149226201,71.752714351455,17.412699428835,1,14.3391100458006,-0.102915099428426
"222",22,10,0.5,57.7709814566733,77.8880288721504,1,20.1170474154771,57.9412212424581,79.1864268615151,1,21.2452056190569,67.1011113760722,58.9462106265805,74.0603480051692,15.1141373785887,1,11.7552184946866,0.340791793260073
"223",23,10,0.5,55.8932229809266,73.5555578099566,1,17.6623348290301,57.2645329059976,76.5779295602108,1,19.3133966542132,64.1102757491901,57.2594189839588,71.1322759021793,13.8728569182205,1,11.1265535874258,0.495678424040573
