"","trial","N.pop","skew","lb.tdist","ub.tdist","cover.tdist","width.tdist","lb.bca.exp","ub.bca.exp","cover.bca.exp","width.bca.exp","median.posterior.mu","lb.bayes.sdprior20","ub.bayes.sdprior20","width.bayes.sdprior20","cover.bayes.sdprior20","median.posterior.sig","median.posterior.gam"
"11",11,10,-0.9,59.9268260764098,79.6040937196093,1,19.6772676431995,56.0808530959784,77.8451134497358,1,21.7642603537574,69.7485078280387,63.240445498488,76.644262766817,13.403817268329,1,10.7204312970814,0.512896782850704
"12",12,10,-0.9,57.5514944624642,80.7462894090979,1,23.1947949466337,53.4710043771364,78.539436889602,1,25.0684325124656,70.3526931416586,63.9481824505576,78.1379253985256,14.189742947968,1,12.7548346317819,0.508394752899436
"13",13,10,-0.9,62.8679021183796,79.5495066771344,1,16.6816045587548,59.642263984207,77.8276285151607,1,18.1853645309536,70.3746905348779,63.6093970503864,77.7478179960615,14.1384209456751,1,13.0028939557574,0.596155074711077
"14",14,10,-0.9,69.6898070609765,80.3468536449083,0,10.6570465839318,69.0496209675741,79.5384702253855,0,10.4888492578114,71.0782067952313,63.1587900422166,81.0324196307022,17.8736295884856,1,14.911974702583,0.530729906609332
"15",15,10,-0.9,68.5191235984599,80.9230866480612,0,12.4039630496013,68.7659201897837,80.1855184668467,0,11.419598277063,70.0705773422091,63.8637209860981,76.8892151208118,13.0254941347137,1,11.6631967966501,0.475905208377812
"16",16,10,-0.9,53.2012780355357,75.820192503179,1,22.6189144676433,52.8236111553644,74.6864074282565,1,21.8627962728921,70.3435153987746,62.7922217437013,79.374413244027,16.5821915003257,1,13.7476312781877,0.48284882094273
"17",17,10,-0.9,49.8378016429461,73.6839069811321,1,23.846105338186,50.1692228254224,73.0813694937913,1,22.9121466683689,70.74635171179,62.6122705208197,85.7298007060977,23.117530185278,1,13.3509316744668,0.42025178648447
"18",18,10,-0.9,60.6517171072533,74.3705964566159,1,13.7188793493626,60.8185719249987,73.971063151844,1,13.1524912268453,71.105532446089,63.7235629843579,78.1455314586189,14.421968474261,1,13.1307260636433,0.56696900922209
"19",19,10,-0.9,61.3615864308411,79.6024373710543,1,18.2408509402131,58.6640213471166,77.787045178941,1,19.1230238318244,70.0743214761938,62.9769868344353,78.7736883971055,15.7967015626702,1,12.1516982333593,0.511334364935307
"20",20,10,-0.9,51.5749657169047,77.0845568391559,1,25.5095911222512,47.878745105476,74.1962369318919,1,26.3174918264159,69.8022396942206,63.0020726949042,77.1805979113044,14.1785252164002,1,11.2008588700002,0.354866968861678
"21",21,10,-0.9,57.110390367574,73.9990060426289,1,16.8886156750549,53.1888922875706,71.7166599073506,1,18.52776761978,71.1545089536444,63.222564192413,80.7315769492636,17.5090127568506,1,14.6832931712885,0.659238797129789
"22",22,10,-0.9,55.3825636335327,75.3065192316021,1,19.9239555980695,54.1168462931778,73.5943426663865,1,19.4774963732088,70.4714739778341,63.4539035386233,77.394170983996,13.9402674453727,1,12.4748836642106,0.518038939971683
"23",23,10,-0.9,58.0937137065794,78.9497932951998,1,20.8560795886204,52.1380918419796,76.3167445922358,1,24.1786527502562,70.4949510161728,62.4713577959137,77.9275956600308,15.4562378641171,1,12.2656350075188,0.557453302524356
"24",24,10,-0.9,61.8159185150291,77.4350683824464,1,15.6191498674173,57.7827738064626,75.0324969681185,1,17.2497231616559,70.4699094831522,64.2795601218284,77.558048399618,13.2784882777897,1,11.5524466310319,0.553606917511698
"25",25,10,-0.9,59.4418497604332,81.7741068052497,1,22.3322570448165,55.3893230875663,78.5831188501084,1,23.1937957625421,69.9581308315799,64.0670223742069,76.615782426166,12.5487600519591,1,12.3247448319015,0.607829788804297
"26",26,10,-0.9,50.4490321669776,78.513148369539,1,28.0641162025614,46.4066509266526,74.4936704489691,1,28.0870195223165,70.938730232064,61.9393232096683,82.9628265462115,21.0235033365432,1,17.0005313422318,0.515214125630953
"27",27,10,-0.9,46.9931506734311,71.5996035820598,1,24.6064529086287,44.3882714726618,69.4880115730956,1,25.0997401004337,72.0985851577002,64.207686078814,80.8441922108513,16.6365061320373,1,13.8071271970223,0.4422065546285
"28",28,10,-0.9,53.059664955891,75.2417244297073,1,22.1820594738163,51.7555899176002,73.9959738171332,1,22.240383899533,71.3284972017933,63.2502576800055,79.5105296018104,16.2602719218049,1,13.9327893208685,0.548440821772069
"29",29,10,-0.9,55.5338069452098,71.4764787982289,1,15.9426718530191,55.4475155820284,70.4478197527052,1,15.0003041706768,70.0033503150556,63.5520337044432,78.8550964934092,15.303062788966,1,11.7930637781019,0.598422832467322
"30",30,10,-0.9,59.2109892661918,74.9119419357281,1,15.7009526695363,59.3249050694314,74.5582073774068,1,15.2333023079754,70.7609573071152,62.8898331117155,81.9190829142851,19.0292498025696,1,14.2210556353003,0.575586735342604
"31",31,10,-0.9,63.6840258280317,77.997793298239,1,14.3137674702073,61.1563017727514,75.5240371291723,1,14.3677353564209,72.3625372469679,63.3917431642993,81.744517504556,18.3527743402567,1,16.8988811709256,0.546315992180429
"32",32,10,-0.9,57.4758339628879,75.0812638743687,1,17.6054299114809,57.0468419779592,74.4053499850594,1,17.3585080071002,70.0417412407312,63.7115927545646,78.0033641249926,14.2917713704281,1,11.3584958929032,0.578418671315116
"33",33,10,-0.9,64.9816651392619,79.9516598652396,1,14.9699947259777,64.8913044514531,79.3934311457272,1,14.5021266942742,70.5893424627263,63.4273498108244,80.3730228988029,16.9456730879785,1,13.341028933637,0.461486395137379
"34",34,10,-0.9,61.5709057727147,78.8288550453111,1,17.2579492725964,60.1298598877784,77.4459889863964,1,17.3161290986181,70.373039588742,63.6178701305759,77.6433896092375,14.0255194786617,1,11.6488101384256,0.506895673702152
"35",35,10,-0.9,60.9025337419043,78.2824285489334,1,17.3798948070291,60.1463018821624,77.2942446251394,1,17.147942742977,69.8592147159011,63.3009265207834,77.3642020294103,14.0632755086269,1,11.3023982229489,0.611655487775889
"36",36,10,-0.9,58.3474352922244,73.4274523781005,1,15.0800170858762,59.2677185337692,74.085879750436,1,14.8181612166668,71.4815304119397,63.9210227142501,80.1921066365445,16.2710839222944,1,13.0030168809381,0.482696357283486
"37",37,10,-0.9,61.7653215821208,73.4875664302518,1,11.7222448481311,62.425170940231,74.0607422848548,1,11.6355713446238,70.9651269042658,62.4499669683446,78.3776465713015,15.9276796029569,1,13.4231606851152,0.346843688324477
"38",38,10,-0.9,57.4315063296814,74.9644216394163,1,17.5329153097349,55.833141279938,74.3653546399773,1,18.5322133600393,69.5633547051844,63.5883343956033,76.4554870107804,12.867152615177,1,11.0761837061969,0.576662771130672
"39",39,10,-0.9,61.5365356834265,77.2823545746497,1,15.7458188912232,58.9976239385648,75.8237432749041,1,16.8261193363393,70.9849483155379,64.5490897913124,80.4865304054912,15.9374406141788,1,13.2489164412079,0.601052222265322
"40",40,10,-0.9,66.904948401717,80.0298043265107,1,13.1248559247937,66.2473801496449,79.9258295678838,1,13.6784494182389,69.6561124459779,62.4128974677755,75.9564318839272,13.5435344161517,1,10.7585288424097,0.50705390541159
"41",41,10,-0.9,61.7203936004847,74.7543553832015,1,13.0339617827168,59.352339798334,73.3709585824083,1,14.0186187840743,69.6070327810152,63.2560306520719,77.3919154215051,14.1358847694332,1,11.1925971075478,0.46660488371672
"42",42,10,-0.9,54.5192182227271,76.7373081649907,1,22.2180899422636,51.9618770077615,73.4507172398211,1,21.4888402320596,69.0408581189688,62.8958941620601,79.2282584092085,16.3323642471484,1,10.6803451716725,0.580280116669118
"43",43,10,-0.9,56.0431394459334,72.4572068926663,1,16.4140674467329,56.193557694673,72.6361762082088,1,16.4426185135358,70.9261349870674,61.9407193655506,81.228118703838,19.2873993382874,1,13.7164206571878,0.411434741414114
"44",44,10,-0.9,53.9192216740558,79.1464781519632,1,25.2272564779074,51.1577060778479,76.3394067482126,1,25.1817006703647,70.3853536045008,61.8934369132318,78.7815952587564,16.8881583455247,1,13.0445779866594,0.32729095266696
"45",45,10,-0.9,56.5518393681049,76.4347759395011,1,19.8829365713962,53.9782270917746,74.0997631083314,1,20.1215360165568,70.539182579605,61.4789561158245,79.310482597836,17.8315264820115,1,13.8398114380944,0.460887216492643
"46",46,10,-0.9,58.452072899983,77.5477706849889,1,19.0956977850059,54.909113855686,75.2517229852906,1,20.3426091296046,71.7555109521762,64.269548720502,79.2318246861605,14.9622759656585,1,14.640674292203,0.615145611938571
"47",47,10,-0.9,57.795426858345,76.2976381240367,1,18.5022112656917,50.8305847568859,73.5875556050453,1,22.7569708481594,69.5081128268634,61.9607685115905,76.6295481216789,14.6687796100883,1,12.0284980392297,0.478450817584398
"48",48,10,-0.9,58.0034874191297,77.575458945588,1,19.5719715264583,57.6419684538145,76.0962873557389,1,18.4543189019244,70.8715055931142,64.262554535934,79.2780262425315,15.0154717065975,1,12.9209258020471,0.525638680492848
"49",49,10,-0.9,63.9477759899661,79.8560255187364,1,15.9082495287703,61.78414238358,78.3031056753924,1,16.5189632918124,70.0159527208583,61.5188833626712,80.8364649585572,19.317581595886,1,13.467531858208,0.424329977478902
"50",50,10,-0.9,67.3699452498053,81.1695361638727,1,13.7995909140674,67.0451603662943,80.609105421685,1,13.5639450553908,71.0303681946752,63.7554737788839,79.5607389770023,15.8052651981184,1,13.1833320750019,0.645590825170746
"51",51,10,-0.9,55.1910627899143,72.9954785867009,1,17.8044157967865,53.6388639678293,71.4298724657957,1,17.7910084979663,69.8442380301356,63.1461401219278,77.3296238034248,14.183483681497,1,10.5402381744777,0.550971933757261
"52",52,10,-0.9,61.8150933213991,76.7028676823702,1,14.8877743609711,59.1201783853366,75.2584917643409,1,16.1383133790043,70.5381280755902,63.0829617428575,81.9419659994486,18.8590042565911,1,13.8215963129728,0.417221716531895
"53",53,10,-0.9,66.7273075318799,76.1275358601767,1,9.40022832829681,66.5493181535205,75.6711154322869,1,9.12179727876644,70.2554440485528,63.9839288046549,77.9575024368418,13.9735736321869,1,11.1221767477563,0.522720430443912
"54",54,10,-0.9,50.7549034627173,76.7069686107156,1,25.9520651479983,46.8840335195856,73.5611277821881,1,26.6770942626025,72.084635452049,63.594418500658,79.1456615393058,15.5512430386478,1,15.4892327762721,0.571681770407576
"55",55,10,-0.9,67.3798491789423,80.0075913424902,1,12.6277421635479,66.6257594395836,79.8861042505401,1,13.2603448109565,70.3689611288176,64.508017932978,77.8966769426341,13.3886590096561,1,11.7411889500107,0.495517103909568
"56",56,10,-0.9,62.1553651072344,81.6294470423739,1,19.4740819351395,60.1751573448466,79.318637839825,1,19.1434804949784,69.9922422621952,63.4771754175086,77.1668433856985,13.6896679681899,1,11.9763454398919,0.625633060110398
"57",57,10,-0.9,58.4438560978791,70.0103176508951,1,11.5664615530159,59.1475990117881,70.1147042212981,1,10.96710520951,73.7668828429969,63.4484468107445,84.1041118088464,20.6556649981019,1,18.6133917910406,0.616509264588504
"58",58,10,-0.9,55.3108247052237,75.533043009534,1,20.2222183043104,52.5676253730425,73.2712218847551,1,20.7035965117126,70.9665170434592,62.8678623001606,77.7500977278442,14.8822354276836,1,14.0194215800093,0.458381402955608
"59",59,10,-0.9,65.0471400414288,81.8411198967742,1,16.7939798553454,63.2085286379992,80.226239334878,1,17.0177106968788,70.295134842982,63.3633820152926,78.2058402631485,14.8424582478559,1,12.7820887663899,0.522283575620832
"60",60,10,-0.9,69.2494196520342,78.0377209050691,0,8.78830125303494,68.3584253793148,77.3934998615423,0,9.03507448222756,70.1035538805472,63.5102517445409,78.3956038205078,14.8853520759669,1,12.5541241929938,0.500821897991945
"61",61,10,-0.9,59.1482953298183,77.689304302541,1,18.5410089727228,58.692419124201,75.9363457007268,1,17.2439265765258,69.7863380170378,62.8796410918377,78.2724193356321,15.3927782437944,1,11.4910613654141,0.602324189485262
"62",62,10,-0.9,63.9313751653616,80.948068758843,1,17.0166935934814,61.8520389979272,78.5643586430698,1,16.7123196451426,69.0293512777862,63.393437850204,74.9216976478296,11.5282597976256,1,9.76293677167068,0.639745801689769
"63",63,10,-0.9,60.9634922294892,78.9154926299564,1,17.9520004004671,57.9465945164721,75.9680533619237,1,18.0214588454516,70.0348942062456,62.454661669586,85.3689196355834,22.9142579659974,1,12.1112357595463,0.490623365145981
"64",64,10,-0.9,60.2457005002067,81.2942376621614,1,21.0485371619547,56.541953251051,77.778521707378,1,21.236568456327,71.026779283889,63.6311149738192,79.0985564935082,15.467441519689,1,12.6939544967797,0.595996181111421
"65",65,10,-0.9,59.7874881496861,73.4364187492049,1,13.6489305995188,59.4551847839519,73.0186178765412,1,13.5634330925894,69.9509417332625,62.4495980810901,77.144503019273,14.6949049381829,1,11.1467293248444,0.404419020453764
"66",66,10,-0.9,58.2947845725478,78.2786380183377,1,19.9838534457899,56.7188614512242,76.4015678714431,1,19.6827064202189,70.5788557806685,63.6782603583953,78.7261211637909,15.0478608053956,1,12.6972982636973,0.458937927927448
"67",67,10,-0.9,58.6073412593086,76.0257999987059,1,17.4184587393973,56.2625980406642,73.8971069239696,1,17.6345088833054,70.0340194767178,57.5408735497211,79.6673785729054,22.1265050231843,1,15.4196922808362,0.031013597628712
"68",68,10,-0.9,61.1329938925912,74.425555655961,1,13.2925617633698,61.4061931145435,74.7168739223479,1,13.3106808078043,71.0532968887873,63.2121415943782,77.8078683029026,14.5957267085245,1,13.4305228588701,0.535372758264866
"69",69,10,-0.9,57.0714685847583,81.90413476948,1,24.8326661847217,50.6357653560437,78.7799793197642,1,28.1442139637205,69.8037010816731,62.9839996264204,77.9146576369362,14.9306580105159,1,12.2360264426042,0.486108605267082
"70",70,10,-0.9,61.9756768028464,78.3164987373625,1,16.3408219345161,61.2637299259217,78.2142288388054,1,16.9504989128836,70.6110586559157,63.7978772104215,77.9335868502598,14.1357096398383,1,12.624905882847,0.32368680050976
"71",71,10,-0.9,61.9709168178677,79.2205889290315,1,17.2496721111638,62.1529741018503,78.529931379732,1,16.3769572778817,71.4010066320696,61.9610140057839,82.2347244822826,20.2737104764986,1,16.9699327240831,0.298712768705568
"72",72,10,-0.9,54.3732474144314,76.8686619757729,1,22.4954145613415,53.3548443464015,76.5258128060221,1,23.1709684596207,69.7871830743673,63.1385779608686,78.0532703607964,14.9146923999279,1,11.5363386988003,0.529947695070508
"73",73,10,-0.9,64.0300015556133,77.601947261889,1,13.5719457062757,63.010524578525,77.4204634842301,1,14.4099389057051,71.0101135259824,59.5395228652048,81.2534340306456,21.7139111654408,1,14.1148544568197,0.626738825154135
"74",74,10,-0.9,56.6687807400443,66.4988095804224,0,9.83002884037814,56.0832402885697,66.0689456396366,0,9.98570535106698,70.7605247485513,63.5599997498276,78.613466366318,15.0534666164904,1,14.6990923831875,0.532516816435054
"75",75,10,-0.9,64.2125531105394,80.8472332432378,1,16.6346801326983,63.0399240676553,79.541175809885,1,16.5012517422296,70.8756175601321,63.340067026547,80.8737195038499,17.5336524773029,1,15.0295704952954,0.470123766094918
"76",76,10,-0.9,58.1351267033794,72.4515483514769,1,14.3164216480976,59.2416294779637,73.7860196131739,1,14.5443901352101,69.5943246654706,63.0678583006876,76.5997721452187,13.5319138445311,1,10.9637397584926,0.445809090581868
"77",77,10,-0.9,59.1582345661209,75.9990170847507,1,16.8407825186297,59.1967075809059,75.7934861598833,1,16.5967785789773,69.6379345703775,53.0974406278412,79.8698685961128,26.7724279682716,1,17.0137161482446,0.158089903295243
"78",78,10,-0.9,52.3115417084567,66.9695829776411,0,14.6580412691844,51.8234146034509,67.7397015924565,0,15.9162869890056,69.7650610265531,63.1107453281261,77.3635403016122,14.2527949734861,1,10.7915661549052,0.384571701486378
"79",79,10,-0.9,65.5820676481035,75.9434857579879,1,10.3614181098844,66.7983382532973,77.494881085359,1,10.6965428320617,71.0389099340062,62.6416147971447,80.3591659027488,17.7175511056041,1,15.2467060009739,0.297853681677379
"80",80,10,-0.9,53.4185595777644,74.6791742009118,1,21.2606146231474,50.9382452019632,73.1129406541205,1,22.1746954521573,69.7651381439825,63.7399462109813,77.0303265065304,13.2903802955492,1,11.1240752321806,0.527771292265998
"81",81,10,-0.9,61.8423613732399,76.9927505097445,1,15.1503891365046,62.0674419993455,77.6724416401231,1,15.6049996407776,70.6309369371739,61.6007899402213,87.4301802033815,25.8293902631602,1,14.1011634421764,0.29760484093629
"82",82,10,-0.9,68.0007081387743,79.7981507736007,1,11.7974426348264,65.7132700693162,78.4217378324743,1,12.7084677631581,69.2006740158824,63.127052275191,75.2664896823264,12.1394374071354,1,10.4219292873001,0.587429851290102
"83",83,10,-0.9,55.9273680935682,78.1744540742099,1,22.2470859806417,48.6333994427743,74.2448065783554,1,25.6114071355811,70.6773681855941,63.7512288845431,78.7277978063128,14.9765689217697,1,12.307768048289,0.577794461535893
"84",84,10,-0.9,65.07622570182,76.5772208188637,1,11.5009951170437,64.0894583466099,75.5186231591298,1,11.4291648125199,70.7567465954628,63.6281099508843,78.3495154922469,14.7214055413626,1,13.522265637219,0.492284795474614
"85",85,10,-0.9,61.2269689038955,79.3075562013678,1,18.0805872974723,60.7227814536662,78.7582577562835,1,18.0354763026172,69.7147197654345,63.5717942648424,75.5752464028138,12.0034521379714,1,10.4169645761157,0.46178805726825
"86",86,10,-0.9,52.5511080743271,73.8063459571523,1,21.2552378828251,52.338141225725,73.7166852823192,1,21.3785440565941,70.9834753441073,62.8180402706998,79.3094065796105,16.4913663089106,1,13.4969931066912,0.500788678793073
"87",87,10,-0.9,61.6003367145543,73.573718605766,1,11.9733818912117,62.4942234487743,73.5241144864431,1,11.0298910376688,70.4086743211864,63.6100345679755,78.36860657743,14.7585720094546,1,11.7283346167712,0.627328720600972
"88",88,10,-0.9,56.2162981316422,77.9815904094335,1,21.7652922777913,53.4461139011229,75.4442819782608,1,21.9981680771379,70.1639788147496,63.3293731035228,77.4494509962227,14.1200778926999,1,12.3851852690729,0.402783918159313
"89",89,10,-0.9,50.7817675674587,73.783849385611,1,23.0020818181523,50.0835955739268,73.160708453004,1,23.0771128790772,71.7095196860934,62.7534828274471,81.0268908685488,18.2734080411017,1,15.3930857703362,0.51540787117737
"90",90,10,-0.9,63.3724472499942,79.4850826338587,1,16.1126353838645,62.0984017237801,78.7171912125121,1,16.618789488732,69.9613963552619,63.371848503066,77.541825758238,14.169977255172,1,12.2567977460735,0.502331458693177
"91",91,10,-0.9,49.1198158837874,70.5431657340659,1,21.4233498502785,50.0263119815423,71.6434230898034,1,21.6171111082611,69.7035870823339,63.2851327907189,76.4627233418573,13.1775905511384,1,11.3542424776156,0.610009028765127
"92",92,10,-0.9,59.1854573756971,74.6526503164522,1,15.4671929407552,60.064856086297,76.7309213499488,1,16.6660652636518,70.5303573263625,62.6228370360178,80.4762665813722,17.8534295453544,1,13.0579022260346,0.283309328289909
"93",93,10,-0.9,55.0491045307195,75.8948380760118,1,20.8457335452923,50.9612421555214,73.8262292885827,1,22.8649871330613,69.340059871801,63.4187731020581,76.4487432324756,13.0299701304176,1,10.5378877162723,0.511620282342678
"94",94,10,-0.9,60.1102260890827,75.7052482013747,1,15.5950221122919,57.3004958480821,74.3884491045831,1,17.087953256501,71.2238622520083,62.536291353686,79.7082666060677,17.1719752523817,1,14.8585980598523,0.460806956062893
"95",95,10,-0.9,59.8200349295328,73.9731896057346,1,14.1531546762018,58.6961990151879,73.1745311963021,1,14.4783321811142,70.2233047598619,62.9313894483775,77.4323583361113,14.5009688877338,1,12.8150179590279,0.601995556025754
"96",96,10,-0.9,61.4192323134672,77.5485385778824,1,16.1293062644152,61.2710346068227,77.6797587067365,1,16.4087240999138,69.3326924369237,63.8481373739991,75.607219138652,11.7590817646529,1,11.03948835828,0.605579808004564
"97",97,10,-0.9,53.1675838345726,70.7206341833408,1,17.5530503487682,52.5532726380918,70.3373130793799,1,17.7840404412881,70.8592016165911,63.7049825690942,80.2551746504833,16.5501920813891,1,13.2841206998414,0.596556117292926
"98",98,10,-0.9,48.8992358391205,68.6344782721246,1,19.7352424330041,46.2316055763379,66.9979017000784,0,20.7662961237405,70.077329097572,64.2061411851082,77.1285113249614,12.9223701398532,1,11.8268225041603,0.46838078636905
"99",99,10,-0.9,63.5120961631879,77.8213834835095,1,14.3092873203216,63.4750699656211,78.5306859380587,1,15.0556159724376,72.7085842002897,61.0313747884685,84.8522956021718,23.8209208137034,1,18.0393964905665,0.564207425243266
"100",100,10,-0.9,54.0612010675819,72.7634237160468,1,18.7022226484649,50.5522960107748,70.4848541518539,1,19.9325581410791,69.6976651494148,62.7254158265272,76.8259878793238,14.1005720527967,1,11.6557888217026,0.499644409293122
"101",1,10,-0.5,65.0774033536852,80.8964543722226,1,15.8190510185374,61.2132210222937,79.1365267296119,1,17.9233057073182,72.1526616533436,64.7892300046406,82.5807411845922,17.7915111799516,1,16.7564091862495,0.6774255178717
"102",2,10,-0.5,64.343328729077,72.8486846461165,1,8.50535591703942,64.7112874345435,73.4566774554626,1,8.74539002091905,70.7627262398647,56.6950843127459,89.3118606480821,32.6167763353362,1,16.5142232150189,0.534609207656972
"103",3,10,-0.5,60.1755572025082,76.9455683207439,1,16.7700111182357,58.7246960181152,75.9428549850569,1,17.2181589669417,70.5156737382173,62.6255675653635,78.5881932233529,15.9626256579894,1,13.1084334521498,0.544543695353875
"104",4,10,-0.5,64.0091766006465,83.5202167366176,1,19.5110401359711,63.8814484539831,83.0934827288168,1,19.2120342748338,70.1140785818027,63.404918014006,78.518028766834,15.1131107528281,1,12.5013214190798,0.46312483142327
"105",5,10,-0.5,60.2135975474779,76.8446330192017,1,16.6310354717239,59.4706669286817,76.2958929976184,1,16.8252260689366,71.9706896650577,62.8000030249074,83.1696446851382,20.3696416602308,1,17.1498367468393,0.572130907438692
"106",6,10,-0.5,58.3897971734259,73.4238712531479,1,15.034074079722,57.5679287358337,72.1619490874322,1,14.5940203515986,72.5283492646627,60.3894537317098,88.6867335824979,28.2972798507881,1,16.8855817657366,0.424693091266418
"107",7,10,-0.5,56.3681184922367,72.5498989342221,1,16.1817804419854,56.8767332082728,73.3089146738084,1,16.4321814655356,69.4910568000146,62.0266640864083,76.5277883049199,14.5011242185117,1,10.8020602312159,0.448298501238656
"108",8,10,-0.5,54.2834932702452,71.6579525270361,1,17.3744592567909,51.2537243337326,70.225212104983,1,18.9714877712504,71.0995309929011,62.2161917860441,81.9477721674109,19.7315803813668,1,15.5025638032709,0.444724262236796
"109",9,10,-0.5,61.2968946962044,72.975451436439,1,11.6785567402346,62.8261955382953,76.2887394408517,1,13.4625439025564,70.2797580459344,63.2594500299997,78.9274123281068,15.6679622981071,1,12.1456420646585,0.38109635570095
"110",10,10,-0.5,58.0159346296748,79.7852002540255,1,21.7692656243507,48.5708669868949,76.7321736261123,1,28.1613066392175,70.3390685753083,57.5452555488649,80.4484051436116,22.9031495947467,1,15.930668879376,0.26516719094941
"111",11,10,-0.5,57.3251289677327,77.3393049824593,1,20.0141760147266,58.8174283926453,78.8309945366022,1,20.0135661439569,70.5573468661105,61.7818587476129,78.1329092731711,16.3510505255582,1,13.7788323048947,0.301352927528903
"112",12,10,-0.5,54.3088525976888,74.565145476591,1,20.2562928789022,55.5590694099294,75.9253243516942,1,20.3662549417649,70.5164121171847,63.0566493976687,78.2022372639373,15.1455878662686,1,13.9560217741771,0.637228987011518
"113",13,10,-0.5,62.2951404113231,71.2456307608428,1,8.95049034951973,62.3594769583309,71.0934825281313,1,8.73400556980042,70.181880095103,63.4018006050611,77.9021053543534,14.5003047492922,1,11.9096890630842,0.515034412895853
"114",14,10,-0.5,60.0375157926462,75.5205265765472,1,15.483010783901,60.9841133458507,75.3687781817434,1,14.3846648358928,70.4723899033178,63.9966262998911,77.6134897811478,13.6168634812567,1,11.9700573544399,0.602650344127005
"115",15,10,-0.5,64.9539323341442,74.9843459226908,1,10.0304135885466,64.9715916693081,74.8479524709148,1,9.87636080160675,71.2475072875471,61.5167117565692,81.5865220857678,20.0698103291986,1,15.3630021772547,0.571122833286444
"116",16,10,-0.5,63.1145873659723,80.4799278391059,1,17.3653404731336,64.4714974233477,81.2549423008729,1,16.7834448775252,70.4457180714849,60.4953957221185,80.4357183052139,19.9403225830954,1,16.3580864300433,0.56989173259157
"117",17,10,-0.5,55.3231728038099,78.4304383475816,1,23.1072655437718,56.0364499995272,77.3300427603186,1,21.2935927607914,71.9364272940074,63.914726556547,80.0459443415944,16.1312177850475,1,15.4112417370372,0.485866322871031
"118",18,10,-0.5,58.9060176163602,75.278426473964,1,16.3724088576039,59.4415201013618,75.6877896743602,1,16.2462695729984,70.641204325503,63.5041810152692,78.8138298409497,15.3096488256805,1,13.6649599086086,0.653738684157274
"119",19,10,-0.5,52.7029147669145,73.6387705469483,1,20.9358557800339,46.723756198002,70.8716466428927,1,24.1478904448907,69.3338546390179,63.3232743570205,76.1715457719894,12.8482714149689,1,10.9844620550005,0.525159652802237
"120",20,10,-0.5,65.5317009934099,78.2790575504312,1,12.7473565570213,66.7374051575247,79.7859407888091,1,13.0485356312844,70.1546340391829,63.7890179792773,78.7966785516186,15.0076605723413,1,12.0094479883503,0.539438127619025
"121",21,10,-0.5,45.8985369132932,72.5762465631342,1,26.677709649841,44.0080314272892,71.0076433221952,1,26.9996118949061,70.231886306308,63.2239205898756,77.0930516365383,13.8691310466627,1,12.4686532717847,0.568145166140415
"122",22,10,-0.5,48.9699663070005,70.4244659921231,1,21.4544996851226,49.4459686014145,72.2378145349023,1,22.7918459334878,69.5867727005479,61.8811593146756,78.2302395714287,16.3490802567531,1,12.1574083590638,0.594277622991856
"123",23,10,-0.5,55.606119737983,82.4936554335677,1,26.8875356955847,50.7037124300978,79.1243320117088,1,28.420619581611,70.9540555166173,62.6421336393873,82.3029482195507,19.6608145801634,1,13.4267436770622,0.510419089828842
"124",24,10,-0.5,68.4987749593246,80.6470156819704,0,12.1482407226458,69.0198480672459,80.4881984367728,0,11.4683503695269,70.6288550511203,61.7158153782192,79.1314925704845,17.4156771922653,1,14.1261635672502,0.634136527971804
"125",25,10,-0.5,58.2431217688866,78.1497306467468,1,19.9066088778602,56.4495561082244,77.8098304268672,1,21.3602743186428,71.4511373685182,62.5300244992568,82.8461177047493,20.3160932054925,1,14.566434517111,0.488075977311213
"126",26,10,-0.5,58.9743304989394,83.8783819725628,1,24.9040514736234,51.5750741964844,79.6423454945334,1,28.067271298049,69.2777770100094,62.8593316903388,76.3996507007026,13.5403190103638,1,10.7059428913209,0.59587132332623
"127",27,10,-0.5,58.5806644415966,75.6665373291563,1,17.0858728875596,57.5658294450411,74.6243983715142,1,17.0585689264731,69.9795554629277,63.9494192455295,77.0977913786281,13.1483721330986,1,12.6130820635444,0.589778701062913
"128",28,10,-0.5,62.0739784054377,79.6093208737097,1,17.5353424682719,62.6512380061364,79.6803698015321,1,17.0291317953957,69.0873507983557,63.4306768202079,74.7469994827436,11.3163226625357,1,10.5890375068387,0.545652273832334
"129",29,10,-0.5,65.317272224662,78.6153771993009,1,13.2981049746388,65.6613939269477,79.1817358875812,1,13.5203419606335,70.7127734180141,58.8069408069177,79.7097822828934,20.9028414759757,1,15.8678425363981,0.439156233261059
"130",30,10,-0.5,64.8619235218672,77.5580244465623,1,12.6961009246951,64.9131274460629,77.5038937524383,1,12.5907663063754,70.7512923019774,63.2847547581364,80.5983024066444,17.313547648508,1,12.8370761695456,0.625824247011579
"131",31,10,-0.5,72.6100875883974,79.3015646861356,0,6.69147709773816,72.3884760096097,78.934261019414,0,6.54578500980432,70.437284408026,63.6123765704354,77.1519658333302,13.5395892628949,1,12.6204072992419,0.446261455002289
"132",32,10,-0.5,71.3703279973157,83.8325960359419,0,12.4622680386261,68.9385764967805,82.3769073387194,0,13.438330841939,74.5043491087475,61.5910252015246,85.9078580494059,24.3168328478814,1,19.1151886127428,0.565716748425061
