,trial,N.pop,skew,lb.tdist,ub.tdist,cover.tdist,width.tdist,lb.bca.exp,ub.bca.exp,cover.bca.exp,width.bca.exp,lb.bayes.sdprior5,ub.bayes.sdprior5,cover.bayes.sdprior5,width.bayes.sdprior5,lb.bayes.sdprior10,ub.bayes.sdprior10,cover.bayes.sdprior10,width.bayes.sdprior10,lb.bayes.sdprior15,ub.bayes.sdprior15,cover.bayes.sdprior15,width.bayes.sdprior15,lb.bayes.sdprior20,ub.bayes.sdprior20,cover.bayes.sdprior20,width.bayes.sdprior20,lb.bayes.sdprior25,ub.bayes.sdprior25,cover.bayes.sdprior25,width.bayes.sdprior25,lb.bayes.sdprior30,ub.bayes.sdprior30,cover.bayes.sdprior30,width.bayes.sdprior30,muprior
412,12,10,0.9,64.00013221,83.82075365,1,19.82062144,63.58383214,84.4983169,1,20.91448476,66.60803619,74.95402464,1,8.345988452,66.11618577,76.52210932,1,10.40592355,66.1816216,78.14010907,1,11.95848747,66.20750676,78.28593235,1,12.0784256,65.42885596,80.18602979,1,14.75717382,64.72291512,81.12937516,1,16.40646004,70
413,13,10,0.9,60.56239017,77.04957536,1,16.48718519,61.7708807,78.7021453,1,16.9312646,65.82809652,73.4944786,1,7.666382083,64.78546234,75.04396136,1,10.25849901,64.36767548,75.81780856,1,11.45013308,62.40217663,75.21700638,1,12.81482975,62.15335967,76.25796606,1,14.10460639,62.51294236,75.6807507,1,13.16780834,70
414,14,10,0.9,56.64276388,72.17061964,1,15.52785577,57.83716782,74.80799782,1,16.97083001,64.73363301,72.47206761,1,7.738434607,62.63041687,73.81415104,1,11.18373416,61.77858134,74.27784377,1,12.49926243,59.86748488,74.29803236,1,14.43054748,60.79835968,74.06657831,1,13.26821863,60.59348464,73.75917207,1,13.16568743,70
415,15,10,0.9,58.48215405,76.58170705,1,18.099553,59.3584622,76.71234815,1,17.35388595,65.73608973,73.3324425,1,7.59635277,64.78669112,74.10773289,1,9.32104177,63.67114503,73.83255848,1,10.16141345,62.57306762,74.94848389,1,12.37541626,62.29649231,76.4022768,1,14.10578449,61.48067669,75.54388786,1,14.06321116,70
416,16,10,0.9,61.35378035,72.34970771,1,10.99592736,60.89669347,72.08023432,1,11.18354085,65.30038592,72.24789599,1,6.947510072,63.59702088,72.79990205,1,9.202881172,63.76377872,73.00432238,1,9.240543661,62.6820178,71.92727014,1,9.245252346,62.64058284,72.05800485,1,9.417422015,63.15477205,72.3632654,1,9.20849335,70
417,17,10,0.9,60.37912235,77.43937032,1,17.06024798,61.01315751,77.84007667,1,16.82691916,65.83419653,74.0751337,1,8.240937171,64.32400643,75.12132493,1,10.7973185,64.43289479,75.74806406,1,11.31516927,63.33362771,76.5384484,1,13.20482069,61.14880287,76.26252419,1,15.11372132,62.16731675,76.39805648,1,14.23073973,70
418,18,10,0.9,57.10593171,74.26244608,1,17.15651438,58.85689526,74.02437939,1,15.16748413,65.1616462,73.55771619,1,8.396069987,62.87778821,73.02207658,1,10.14428837,61.42818015,74.32400528,1,12.89582513,62.02949269,75.23229018,1,13.20279749,61.71344447,73.95537782,1,12.24193335,60.65406205,73.1621905,1,12.50812845,70
419,19,10,0.9,61.75855377,80.03434119,1,18.27578743,62.93259573,80.37713366,1,17.44453793,66.3344013,74.74499862,1,8.410597321,64.87565727,76.40610317,1,11.5304459,64.79095422,78.73529622,1,13.944342,64.07243113,79.66196679,1,15.58953566,61.4764261,80.74589636,1,19.26947026,60.11875098,81.62378078,1,21.5050298,70
420,20,10,0.9,56.48814332,72.16645676,1,15.67831344,56.70279588,71.86250927,1,15.1597134,64.36639653,72.34027374,1,7.973877207,62.52981636,72.81100839,1,10.28119203,61.8931325,73.16790644,1,11.27477394,61.41559686,73.27239918,1,11.85680233,61.17403912,72.3485811,1,11.17454199,59.63955819,72.87287161,1,13.23331342,70
421,21,10,0.9,60.59434082,71.38010725,1,10.78576643,61.46033809,72.01927983,1,10.55894173,64.85134606,70.89532122,1,6.04397516,63.53666333,70.80061283,1,7.263949498,63.23265816,70.72454492,1,7.49188676,62.81600401,70.71776131,1,7.901757299,62.14355949,70.88571395,1,8.742154464,62.7723763,70.97347765,1,8.201101352,70
422,22,10,0.9,56.5215978,71.46476734,1,14.94316954,57.63793726,72.78753654,1,15.14959928,64.91671326,72.31931948,1,7.402606223,62.55891479,72.23421634,1,9.675301554,60.52681198,71.56040921,1,11.03359723,61.10858965,72.7395884,1,11.63099875,60.81999863,72.79792882,1,11.9779302,60.18261444,72.68225623,1,12.49964179,70
423,23,10,0.9,58.50187902,75.48865851,1,16.98677949,59.81839973,78.33981025,1,18.52141052,65.55795599,73.46461692,1,7.906660929,64.32868503,75.1855205,1,10.85683547,62.79701213,75.56992879,1,12.77291666,62.97266779,76.1418297,1,13.16916191,60.78397974,76.36207948,1,15.57809974,61.88462099,77.06375721,1,15.17913622,70
424,24,10,0.9,53.42412062,73.79292921,1,20.36880859,54.6948984,74.72856855,1,20.03367015,65.52175573,73.54499138,1,8.023235653,62.7681931,74.76458142,1,11.99638832,61.40428835,75.31513292,1,13.91084457,60.53087329,75.09150756,1,14.56063427,59.1556309,74.94349858,1,15.78786769,59.08969118,76.12218908,1,17.0324979,70
425,25,10,0.9,67.6450398,77.08615475,0,9.441114949,67.77601267,77.63070241,0,9.854689739,67.74633719,74.38996801,0,6.64363082,67.15067827,75.33296998,1,8.182291713,66.65639959,75.91612621,1,9.259726621,67.68664887,76.253835,0,8.567186136,67.87037334,76.20958902,0,8.339215682,67.16765513,76.96258425,1,9.794929125,70
426,26,10,0.9,57.70656382,76.98181965,1,19.27525584,59.33013864,79.50905187,1,20.17891323,65.6662585,73.39778233,1,7.731523827,63.69143201,74.49665849,1,10.80522648,61.85894418,74.61199793,1,12.75305375,61.88112335,76.67624128,1,14.79511792,62.83440795,76.78308507,1,13.94867711,60.45793473,76.96442811,1,16.50649338,70
427,27,10,0.9,61.71061491,75.61520493,1,13.90459002,61.68786237,75.15601136,1,13.468149,65.91794074,73.13657799,1,7.218637257,65.3625985,73.74850631,1,8.385907807,64.93505976,75.24065378,1,10.30559402,64.32418337,73.89482316,1,9.570639789,64.24244862,74.32825174,1,10.08580312,63.87585014,74.353025,1,10.47717486,70
428,28,10,0.9,52.58200913,71.63402392,1,19.05201479,56.23428422,80.29412341,1,24.05983919,63.59580058,71.07869052,1,7.48288994,59.899832,70.60353177,1,10.70369978,60.6385362,70.70828619,1,10.06974999,59.66345986,70.80125703,1,11.13779718,59.29056284,70.73689574,1,11.4463329,59.5601828,69.78473725,1,10.22455445,70
429,29,10,0.9,58.4487214,69.65444178,1,11.20572038,59.46744539,70.42869503,1,10.96124963,64.75309944,71.53895692,1,6.785857484,62.48007296,70.94442195,1,8.464348992,61.72598521,72.40876088,1,10.68277567,60.27936497,70.83031818,1,10.55095321,60.82713597,70.92824077,1,10.1011048,59.78448311,70.954494,1,11.17001089,70
430,30,10,0.9,56.97310367,75.34236333,1,18.36925966,59.78971223,83.10443693,1,23.3147247,65.21931861,73.58547696,1,8.366158343,63.16379162,73.16660041,1,10.00280878,62.33476096,72.86152393,1,10.52676297,62.56080364,73.39454466,1,10.83374102,61.82981201,73.96623358,1,12.13642157,61.48888987,73.21791755,1,11.72902768,70
431,31,10,0.9,63.51854353,79.6331031,1,16.11455957,63.66226305,79.14129564,1,15.47903259,66.91479961,73.75227053,1,6.837470918,65.66717593,75.48450464,1,9.817328714,65.96773077,75.9879548,1,10.02022402,65.87651942,76.23509342,1,10.358574,65.50537234,77.10156382,1,11.59619148,65.3406574,77.61139419,1,12.27073679,70
432,32,10,0.9,63.69141224,83.57026831,1,19.87885606,63.8596824,84.55873574,1,20.69905334,66.50524712,74.64198219,1,8.136735076,65.79176703,75.9627539,1,10.17098686,64.98315497,77.7027029,1,12.71954793,64.95186401,79.81352174,1,14.86165773,65.07580251,79.02384319,1,13.94804067,65.20366466,81.34737751,1,16.14371285,70
433,33,10,0.9,56.5922991,75.21843252,1,18.62613341,58.21577163,77.06922237,1,18.85345074,65.29988306,73.62965455,1,8.329771488,63.58633045,73.66186264,1,10.07553219,63.10709836,75.85036596,1,12.7432676,62.71233143,75.24984572,1,12.53751429,60.079884,75.94806222,1,15.86817822,60.89032401,74.75410961,1,13.8637856,70
434,34,10,0.9,57.12321413,77.45251686,1,20.32930274,58.75469508,77.96574578,1,19.21105071,65.64168286,73.27597285,1,7.634289988,64.50764346,73.87895674,1,9.371313271,63.09165775,74.82337145,1,11.7317137,62.86378131,74.83240762,1,11.96862631,61.6596448,74.33250495,1,12.67286015,61.6728327,75.29543896,1,13.62260626,70
435,35,10,0.9,57.16481916,74.75506379,1,17.59024463,57.54936659,74.37412699,1,16.8247604,65.22198117,73.08268664,1,7.860705463,62.5341272,73.9078027,1,11.37367551,62.88183385,73.98911437,1,11.10728051,61.6569627,73.18653404,1,11.52957134,61.67021275,74.25907342,1,12.58886067,61.54466461,74.81879544,1,13.27413083,70
436,36,10,0.9,62.35776276,72.45105025,1,10.0932875,62.07021466,71.89855119,1,9.828336529,65.56278836,74.72589288,1,9.163104514,64.23403067,75.5457709,1,11.31174023,62.31780503,78.14446122,1,15.82665619,61.86568747,77.87773634,1,16.01204887,63.58177106,81.53062403,1,17.94885297,63.87189202,80.11890654,1,16.24701452,70
437,37,10,0.9,61.52127916,72.5064159,1,10.98513674,61.44345801,72.17966329,1,10.73620528,65.46683761,71.94515814,1,6.478320532,64.41192776,71.52265525,1,7.110727488,63.98056233,72.02046524,1,8.039902904,63.58511952,71.40248993,1,7.817370415,63.59651856,72.08452099,1,8.48800243,63.63592711,71.33195334,1,7.696026231,70
438,38,10,0.9,62.00480196,80.65407031,1,18.64926835,62.23563959,81.74519725,1,19.50955766,66.85084837,74.60707221,1,7.756223837,66.00470732,75.72675674,1,9.722049424,65.98711051,77.22902022,1,11.24190971,65.23271691,78.20307143,1,12.97035453,64.10801575,77.56395317,1,13.45593742,63.89818893,79.03551095,1,15.13732202,70
439,39,10,0.9,60.36586828,79.71602046,1,19.35015218,61.33728405,81.08480222,1,19.74751817,66.05915516,73.9447346,1,7.885579441,64.15532655,75.97481312,1,11.81948658,64.40329939,76.13750645,1,11.73420706,64.4757918,76.94374798,1,12.46795618,65.18003151,78.02055587,1,12.84052436,62.83342546,79.2557755,1,16.42235004,70
440,40,10,0.9,53.25355798,66.04096289,0,12.78740492,53.50084826,66.51281228,0,13.01196402,62.70033361,70.15703593,1,7.456702313,59.45418957,68.80968544,1,9.355495865,57.9489012,68.44560848,1,10.49670728,58.25958825,67.81017912,1,9.550590865,56.45507172,68.09563038,1,11.64055866,56.30277556,67.09217993,0,10.78940437,70
441,41,10,0.9,63.72765904,75.2421837,1,11.51452466,63.86568238,75.18522326,1,11.31954088,66.6805155,73.16783783,1,6.487322329,65.65768121,73.64688505,1,7.989203842,65.84167108,74.06281491,1,8.221143827,64.30545434,74.44468436,1,10.13923002,65.48275289,73.90486601,1,8.422113115,64.40452833,74.2242193,1,9.819690973,70
442,42,10,0.9,57.30423272,75.6425762,1,18.33834347,57.94556212,76.25070657,1,18.30514445,65.30309526,72.99487429,1,7.691779032,63.87386722,73.7777221,1,9.903854879,62.81835978,73.51509464,1,10.69673485,62.2131702,74.92074632,1,12.70757612,60.5265275,73.89799843,1,13.37147093,60.45863438,74.63114991,1,14.17251553,70
443,43,10,0.9,63.30254844,82.488989,1,19.18644056,64.53083674,84.42463014,1,19.8937934,66.75977828,74.37018827,1,7.61040999,66.12887074,76.68733157,1,10.55846083,64.31421243,77.61873458,1,13.30452215,65.61676172,79.19863731,1,13.58187558,64.59826781,80.42886598,1,15.83059817,65.07035598,80.91649683,1,15.84614085,70
444,44,10,0.9,54.92315157,69.70712465,1,14.78397308,57.43405808,73.05435871,1,15.62030063,62.98976406,69.83424698,1,6.844482924,61.34203157,69.1386172,1,7.796585633,60.27730907,68.34006709,1,8.062758021,59.88974914,68.45129389,1,8.56154475,59.77344842,68.3916547,1,8.618206273,58.97098971,68.70774461,1,9.736754901,70
445,45,10,0.9,62.55384567,80.69537299,1,18.14152732,63.38955582,81.82640696,1,18.43685114,66.03723467,74.93460503,1,8.897370366,65.51275234,76.81681225,1,11.30405991,64.58352415,77.98626396,1,13.40273982,64.18683231,79.74640982,1,15.55957751,63.36688372,80.2610175,1,16.89413378,62.40350748,80.55514554,1,18.15163806,70
446,46,10,0.9,53.77958666,74.58944845,1,20.8098618,56.37396755,77.7513194,1,21.37735185,64.79445821,73.20227121,1,8.407813002,63.8628528,73.78986839,1,9.92701559,61.27069084,74.42071714,1,13.15002629,61.71319177,74.43745332,1,12.72426156,60.98312763,74.86558787,1,13.88246025,58.9656184,73.65586571,1,14.69024731,70
447,47,10,0.9,59.16353043,75.03249963,1,15.8689692,60.45319101,77.68217461,1,17.2289836,65.66458581,72.55927221,1,6.894686406,63.50703696,72.92847951,1,9.421442556,63.63609508,73.44666478,1,9.810569699,61.97503995,73.60530834,1,11.63026839,62.54840592,74.01441108,1,11.46600516,62.09477202,74.32806531,1,12.23329329,70
448,48,10,0.9,60.64372779,77.43292789,1,16.7892001,60.73684105,77.23914785,1,16.50230681,66.09408699,73.35781546,1,7.263728465,64.99004855,74.83133601,1,9.841287462,65.02438672,75.08046707,1,10.05608035,62.70555598,75.25949229,1,12.5539363,64.06276456,75.9414051,1,11.87864054,64.55174093,76.11066722,1,11.55892629,70
449,49,10,0.9,60.6926042,69.43636917,1,8.743764966,60.17925438,69.22526794,1,9.046013557,64.18057462,69.74592126,1,5.565346638,63.11771306,69.36068192,1,6.242968855,62.93100805,69.13007289,1,6.199064842,62.62327984,69.05484368,1,6.431563843,62.43191067,69.04167789,1,6.609767213,61.74379383,68.95466155,1,7.210867711,70
450,50,10,0.9,62.6106842,83.13655683,1,20.52587263,63.84637627,83.65777041,1,19.81139414,66.55932824,74.97007143,1,8.410743181,65.95860406,76.03274065,1,10.07413659,65.20802497,78.06891484,1,12.86088987,65.04469953,78.31261874,1,13.26791921,63.51457942,79.20324984,1,15.68867041,65.18662241,82.05715006,1,16.87052764,70
451,51,10,0.9,55.84389878,71.07809154,1,15.23419277,57.04781264,72.54633864,1,15.498526,64.25628448,71.77205208,1,7.515767599,62.37157025,72.1182354,1,9.746665154,60.73465345,71.68863413,1,10.95398068,59.27746031,70.75102191,1,11.4735616,60.13988481,72.00473746,1,11.86485264,58.7180964,71.15324603,1,12.43514963,70
452,52,10,0.9,63.51451499,79.54696834,1,16.03245335,62.6795772,78.96646784,1,16.28689065,66.39960585,74.23040456,1,7.830798712,65.85272293,75.47632844,1,9.623605505,65.69204551,77.13402133,1,11.44197581,65.65015708,77.09106409,1,11.44090701,64.84114224,77.11374454,1,12.2726023,65.09981838,77.7953649,1,12.69554652,70
453,53,10,0.9,57.65314672,73.35944516,1,15.70629845,59.24000881,75.5267295,1,16.28672069,65.02810389,72.01179189,1,6.983688003,63.10639567,72.2067045,1,9.100308827,62.57123204,72.76486915,1,10.19363711,61.25763458,71.87075977,1,10.61312519,61.09552546,72.63713451,1,11.54160905,62.06914147,72.28317712,1,10.21403564,70
454,54,10,0.9,61.26035286,74.65285522,1,13.39250236,60.85879288,74.39644986,1,13.53765699,65.85101427,73.07689266,1,7.225878385,65.04149142,73.75418626,1,8.712694839,65.13301796,74.06065506,1,8.927637104,63.19635948,74.08462119,1,10.88826171,62.88552548,74.1012322,1,11.21570672,63.2296526,73.70182787,1,10.47217527,70
455,55,10,0.9,54.73044877,75.51094629,1,20.78049752,56.25395492,76.02701557,1,19.77306066,65.65935276,73.55653037,1,7.897177605,63.53786947,74.17209163,1,10.63422216,63.02781812,74.75570841,1,11.72789029,62.49369004,76.04980924,1,13.5561192,60.41746631,75.19363611,1,14.7761698,59.7035578,76.75209747,1,17.04853967,70
456,56,10,0.9,60.12835384,82.65192551,1,22.52357167,60.13462304,83.19650162,1,23.06187858,65.43990749,74.39748238,1,8.957574885,65.45713192,75.75651412,1,10.29938221,64.35044287,78.67743846,1,14.3269956,62.93130552,78.11799863,1,15.18669311,63.29268402,80.86952428,1,17.57684026,63.96372544,82.59136281,1,18.62763737,70
457,57,10,0.9,55.60105586,82.32677407,1,26.72571822,57.93248608,85.48254703,1,27.55006095,65.51221888,74.49590889,1,8.98369001,64.61605463,76.95998363,1,12.343929,63.29999409,77.99639005,1,14.69639596,62.55683574,78.24956517,1,15.69272943,62.43874539,79.27927091,1,16.84052552,63.13651408,80.01494827,1,16.87843419,70
458,58,10,0.9,55.97123559,67.23963749,0,11.2684019,57.00341724,69.38107023,1,12.37765299,63.21302593,70.94940584,1,7.736379904,61.03898393,71.04631906,1,10.00733514,59.37175834,69.95941048,1,10.58765214,59.14682744,70.8094175,1,11.66259006,58.20029278,69.66180219,1,11.4615094,58.10505467,69.80605405,1,11.70099938,70
459,59,10,0.9,64.36277914,72.28717628,1,7.924397132,64.54414827,71.91395576,1,7.369807494,66.16467016,72.23046039,1,6.065790228,65.15977086,71.78857907,1,6.628808202,65.4081605,72.41914617,1,7.010985675,65.01321335,72.42257822,1,7.40936487,65.04452112,72.51996296,1,7.475441833,64.51512833,72.31988992,1,7.80476159,70
460,60,10,0.9,61.15960088,78.8834182,1,17.72381732,61.96906919,80.44415661,1,18.47508741,65.87953079,73.94713286,1,8.067602077,65.73760895,75.24456476,1,9.506955806,65.00678573,76.55886975,1,11.55208402,64.16283435,75.55214519,1,11.38931084,63.93666168,76.44281557,1,12.50615389,64.05010751,76.52693428,1,12.47682677,70
461,61,10,0.9,59.46345345,77.14200611,1,17.67855266,60.0641841,78.02253847,1,17.95835438,66.1416631,73.47031248,1,7.328649386,64.62803111,74.59051633,1,9.962485217,62.62877512,74.62045062,1,11.9916755,63.84712511,75.07549338,1,11.22836827,61.45765469,75.73948508,1,14.28183039,62.8823727,76.69888949,1,13.81651679,70
462,62,10,0.9,66.85605229,81.8247145,1,14.96866221,66.20193638,81.08419181,1,14.88225543,68.23921902,74.99837648,0,6.759157458,68.05268977,76.55029668,0,8.497606916,67.52882576,77.23951952,0,9.710693758,68.83338987,78.26992155,0,9.436531679,68.38649244,78.6856114,0,10.29911896,67.53691962,78.87832148,0,11.34140186,70
463,63,10,0.9,70.73152002,89.15105778,0,18.41953775,70.4798621,89.19827374,0,18.71841163,68.44460645,75.93797712,0,7.493370676,68.60311233,78.32895564,0,9.725843315,68.71839069,79.72996228,0,11.01157159,68.7828552,81.89073247,0,13.10787727,70.68791389,81.59237004,0,10.90445615,70.2005716,82.54885463,0,12.34828303,70
464,64,10,0.9,59.88762342,78.8065444,1,18.91892098,61.95818646,81.21586065,1,19.25767419,66.04062987,73.88737995,1,7.846750078,64.66463665,74.80357457,1,10.13893792,64.33014328,75.03991518,1,10.7097719,63.86246899,76.05757606,1,12.19510706,63.34651718,75.93629026,1,12.58977308,62.63009306,77.21434991,1,14.58425685,70
465,65,10,0.9,58.51841656,72.72311843,1,14.20470186,59.17475589,73.90478979,1,14.73003389,64.72295907,72.34641217,1,7.623453099,62.24931232,71.63444093,1,9.385128608,62.5608254,72.92229225,1,10.36146685,61.84221338,72.93752098,1,11.0953076,62.08827365,71.55799971,1,9.469726064,61.12302403,71.70844465,1,10.58542061,70
466,66,10,0.9,56.69754482,73.25017827,1,16.55263344,59.01375022,79.08688974,1,20.07313952,64.70145049,71.51405257,1,6.81260208,62.53587358,71.46052157,1,8.924647994,61.96977412,71.1972253,1,9.227451177,61.66425471,71.84955909,1,10.18530438,61.28817396,71.03613585,1,9.747961888,60.72105438,71.51674644,1,10.79569206,70
467,67,10,0.9,58.20988288,74.07209332,1,15.86221044,60.34784427,75.4820386,1,15.13419433,66.15797156,74.53400204,1,8.376030484,64.69408487,77.33658618,1,12.64250131,62.79949811,78.176473,1,15.37697489,62.64085372,78.15077878,1,15.50992506,60.30710171,78.46586037,1,18.15875865,61.62647339,81.04295239,1,19.416479,70
468,68,10,0.9,58.69377075,81.76663305,1,23.0728623,59.75257514,83.03257126,1,23.27999612,65.92799169,74.21008724,1,8.282095548,64.92890363,75.62675571,1,10.69785208,64.63828261,76.54805127,1,11.90976866,63.95299889,77.24202729,1,13.2890284,62.35191429,79.63867931,1,17.28676503,64.15634114,78.8223372,1,14.66599606,70
469,69,10,0.9,53.86560696,75.27866053,1,21.41305357,57.05235792,81.0630683,1,24.01071037,64.68677364,72.53506077,1,7.848287132,62.93623324,72.55926934,1,9.623036101,62.07469622,73.01325036,1,10.93855414,60.83703568,72.71772532,1,11.88068964,59.92981796,72.98437184,1,13.05455388,60.08831443,73.50553924,1,13.4172248,70
470,70,10,0.9,61.07645478,74.19333553,1,13.11688075,62.88519906,77.44503137,1,14.55983231,65.64751636,73.70501081,1,8.057494443,63.78041877,74.1617101,1,10.38129133,62.5508195,74.86992535,1,12.31910585,62.77962956,74.73050642,1,11.95087686,61.17824523,76.09669533,1,14.9184501,62.30780172,75.65230993,1,13.3445082,70
471,71,10,0.9,57.30814175,72.60037187,1,15.29223012,59.26405985,75.62579944,1,16.36173959,65.53142407,73.09377542,1,7.562351349,63.48506272,73.76946773,1,10.28440501,61.99355366,74.06321998,1,12.06966632,60.62882164,74.42572433,1,13.79690269,60.81451089,74.605716,1,13.79120511,59.47807189,73.58188078,1,14.10380889,70
472,72,10,0.9,57.71423787,66.15908659,0,8.444848717,57.27922691,65.62158556,0,8.342358649,62.53521047,68.51420315,1,5.97899268,61.03828808,67.5971523,1,6.558864222,60.15977491,66.88816677,0,6.728391864,59.35712115,66.83572035,0,7.478599199,59.02230707,66.80827104,0,7.785963975,58.43555094,66.45832807,0,8.02277713,70
473,73,10,0.9,58.59947014,76.50747068,1,17.90800054,57.50923869,75.96020431,1,18.45096561,65.1181278,73.63693023,1,8.518802434,64.01639552,73.92092319,1,9.904527663,63.1042665,73.89821747,1,10.79395097,63.75059682,74.43134989,1,10.68075306,62.92949111,74.94819172,1,12.01870061,62.83693673,73.84928008,1,11.01234335,70
474,74,10,0.9,57.52537319,76.63102756,1,19.10565438,58.83677663,79.62102647,1,20.78424983,65.68641685,73.26361197,1,7.577195118,64.33485419,73.57363561,1,9.238781423,63.46138065,73.43261384,1,9.971233198,62.926874,73.89297317,1,10.96609917,62.54311168,74.39177163,1,11.84865995,62.94179749,74.65881916,1,11.71702167,70
475,75,10,0.9,58.62797246,73.54680737,1,14.91883491,59.864038,76.14825806,1,16.28422006,65.4840355,72.81082783,1,7.326792335,63.39498763,74.20603532,1,10.81104769,63.15164359,74.65148589,1,11.4998423,62.12882734,74.48460282,1,12.35577547,62.55565311,74.61285508,1,12.05720196,61.19594653,73.511438,1,12.31549148,70
476,76,10,0.9,57.47065028,76.0697975,1,18.59914722,57.45069971,77.49047677,1,20.03977705,64.57531067,72.96921524,1,8.393904571,64.69196951,74.50540907,1,9.813439569,62.42671111,74.08235272,1,11.65564161,62.54666403,74.88138729,1,12.33472326,62.71227356,74.34630603,1,11.63403247,61.80978437,73.14872826,1,11.33894389,70
477,77,10,0.9,63.11539819,72.65581123,1,9.540413041,62.75844551,72.23465755,1,9.476212043,65.93364342,72.03426184,1,6.100618423,64.70714725,72.20500837,1,7.49786112,64.83460032,72.06580721,1,7.23120689,64.58671794,71.73622865,1,7.149510711,64.66795555,72.08879892,1,7.420843364,64.60496418,71.97185848,1,7.366894306,70
478,78,10,0.9,61.73452433,84.09180789,1,22.35728356,62.17015872,84.6181334,1,22.44797467,66.66188986,75.00488624,1,8.342996381,65.49337204,77.01217871,1,11.51880667,65.85792601,78.5323006,1,12.67437459,64.4587565,79.44418282,1,14.98542631,62.33434585,80.09299577,1,17.75864992,64.86770954,82.58641383,1,17.71870429,70
479,79,10,0.9,56.98850491,72.03260148,1,15.04409657,59.27555153,75.76446708,1,16.48891555,64.39133586,71.72148621,1,7.330150345,62.93617254,71.18920374,1,8.253031201,61.83884313,70.97061775,1,9.131774628,61.32288918,71.11795813,1,9.795068944,61.62640769,70.50411227,1,8.877704584,60.97096355,70.99813109,1,10.02716754,70
480,80,10,0.9,59.50160129,76.6547314,1,17.1531301,62.33910555,81.92859626,1,19.58949071,65.64227446,73.1032278,1,7.460953347,64.41836636,73.72186597,1,9.303499607,63.57016415,74.31594209,1,10.74577794,62.57743965,73.98925929,1,11.41181964,63.69278981,74.70619302,1,11.01340321,62.6130065,75.12796953,1,12.51496303,70
481,81,10,0.9,65.62016093,81.81654438,1,16.19638345,65.74625087,82.47630019,1,16.73004932,67.46797222,74.67856584,0,7.210593625,67.3095509,76.53370345,0,9.224152557,66.72310874,77.98821157,1,11.26510283,66.72616139,78.19939389,1,11.4732325,67.24349845,78.00562253,1,10.76212408,67.27066477,79.16848177,1,11.897817,70
482,82,10,0.9,63.1561659,80.0723888,1,16.91622291,61.68276749,78.26280652,1,16.58003902,66.92542082,73.88596005,1,6.960539231,65.53967767,75.36083621,1,9.821158546,66.34987375,75.42726971,1,9.077395953,66.09398607,76.8484607,1,10.75447463,66.17586685,76.88495667,1,10.70908982,65.46081096,77.6160193,1,12.15520835,70
483,83,10,0.9,65.50755627,86.54994384,1,21.04238757,65.35783417,87.27881583,1,21.92098167,66.13829409,74.47536807,1,8.337073978,65.04980023,77.39093356,1,12.34113334,64.80551378,78.81047481,1,14.00496103,64.64387748,80.03710471,1,15.39322723,66.44986007,80.35176508,1,13.90190501,64.77480455,81.86888847,1,17.09408392,70
484,84,10,0.9,62.1010713,82.42353407,1,20.32246277,63.07708492,83.81746703,1,20.74038211,65.9925872,74.74731183,1,8.754724635,65.11222876,76.91355504,1,11.80132628,63.4801195,78.00255637,1,14.52243687,63.98146639,79.48197481,1,15.50050841,63.13349042,81.92421593,1,18.79072551,65.44244436,80.79946093,1,15.35701656,70
485,85,10,0.9,63.74481055,73.42404715,1,9.679236601,64.47465035,74.42548465,1,9.9508343,66.04397302,73.36025161,1,7.316278592,65.09924262,73.36069612,1,8.261453501,64.74147878,72.83501526,1,8.093536482,64.61154882,73.51845652,1,8.906907707,64.94936322,73.85576591,1,8.906402689,63.79217103,74.01721131,1,10.22504028,70
486,86,10,0.9,58.44856824,78.71494791,1,20.26637968,59.05807532,78.3420455,1,19.28397017,65.82795995,73.96967584,1,8.141715886,63.3561667,74.62466976,1,11.26850306,64.40319532,75.42552677,1,11.02233145,63.0203596,75.70258208,1,12.68222249,63.67080332,76.56503649,1,12.89423317,62.60343902,77.63237565,1,15.02893662,70
487,87,10,0.9,59.62781571,78.5366985,1,18.90888279,62.22463855,81.66270548,1,19.43806693,65.44642423,73.78098576,1,8.334561535,65.02344908,74.51112483,1,9.487675749,65.51851837,75.58883411,1,10.07031574,63.35613713,76.15550333,1,12.7993662,64.04295994,76.92592912,1,12.88296917,62.18396902,75.6886808,1,13.50471177,70
488,88,10,0.9,58.2588452,76.53975292,1,18.28090772,57.94844401,77.69972888,1,19.75128487,65.85509778,74.00176467,1,8.146666889,64.09373466,74.58715226,1,10.4934176,62.47462155,75.52912348,1,13.05450193,62.50033322,76.71113261,1,14.21079939,61.1556804,76.15336563,1,14.99768522,63.20870779,76.45813936,1,13.24943157,70
489,89,10,0.9,64.54536188,82.27528171,1,17.72991983,63.67884799,81.14289705,1,17.46404906,67.45653199,74.44695665,0,6.990424663,66.04474133,76.21090286,1,10.16616153,66.24804381,77.37005092,1,11.12200712,66.07613385,77.94888006,1,11.87274622,67.43998944,78.35915354,0,10.91916409,66.77778579,78.35608194,1,11.57829615,70
490,90,10,0.9,58.2373855,66.89748989,0,8.660104387,58.48338245,67.37901859,1,8.895636142,62.99622774,69.28609071,1,6.289862969,60.88509204,68.46355874,1,7.578466697,60.36263939,68.09960499,1,7.736965596,60.11471978,68.03926841,1,7.924548624,59.13714399,67.78144433,1,8.644300344,59.26167574,67.94594418,1,8.684268433,70
