"","trial","N.pop","skew","lb.tdist","ub.tdist","cover.tdist","width.tdist","lb.bca.exp","ub.bca.exp","cover.bca.exp","width.bca.exp","lb.bayes.sdprior5","ub.bayes.sdprior5","cover.bayes.sdprior5","width.bayes.sdprior5"
"334",34,10,0.5,57.1213822233733,76.1666038412782,1,19.0452216179048,58.6918022623275,76.8906300741051,1,18.1988278117777,59.3853818744076,74.8857403801282,1,15.5003585057206
"335",35,10,0.5,56.2254409038851,76.312295675274,1,20.0868547713889,58.7240965714164,80.3085608609211,1,21.5844642895048,58.5679772028353,74.4677095747947,1,15.8997323719594
"336",36,10,0.5,60.8165302984252,76.6092588897855,1,15.7927285913603,62.2762359609008,78.2699732926062,1,15.9937373317054,62.1338612603258,75.0842768311275,1,12.9504155708017
"337",37,10,0.5,57.0894711017834,73.1426528199402,1,16.0531817181568,58.1439692101534,74.0956925914269,1,15.9517233812734,58.8900446076986,71.4985112890794,1,12.6084666813808
"338",38,10,0.5,52.1840886886913,71.018007438144,1,18.8339187494527,51.2674006414955,70.7767375426718,1,19.5093369011763,54.2486287572524,69.9042787059244,1,15.655649948672
"339",39,10,0.5,58.9611009265576,70.3683543106878,1,11.4072533841302,57.7103675819412,69.7226883422049,1,12.0123207602637,60.0075952273459,69.5609885795847,1,9.55339335223876
"340",40,10,0.5,62.9803824021636,77.8021188508705,1,14.8217364487069,64.4169029547563,80.7324336679418,1,16.3155307131855,64.1595402772773,76.3508281156773,1,12.1912878384
"341",41,10,0.5,60.1775817639673,77.1885393354474,1,17.0109575714801,60.155668402077,76.8163472880681,1,16.6606788859912,61.9782653545636,75.3028796418592,1,13.3246142872956
"342",42,10,0.5,62.4638726288826,75.9688373992427,1,13.50496477036,61.5064813352999,74.8359218549598,1,13.3294405196599,63.7449100998146,74.6869290407855,1,10.9420189409709
"343",43,10,0.5,56.0660748756822,75.0854798882867,1,19.0194050126045,58.1165578503354,78.7630035147179,1,20.6464456643825,57.8242204046994,73.5477172251836,1,15.7234968204842
"344",44,10,0.5,56.1534985934655,78.8045707933421,1,22.6510721998765,57.3128621350138,79.4876947375498,1,22.174832602536,58.6637688771823,76.9323301869029,1,18.2685613097206
"345",45,10,0.5,59.2253283066661,74.327005551594,1,15.1016772449279,59.3137431685843,74.7575016602009,1,15.4437584916165,60.8793813862527,73.23564616059,1,12.3562647743373
"346",46,10,0.5,57.164108557085,79.511312412826,1,22.347203855741,57.876995943804,78.9596530666317,1,21.0826571228278,59.0330775018923,77.6908065377097,1,18.6577290358174
"347",47,10,0.5,60.8151992986461,79.1520672546622,1,18.3368679560161,55.5752706204586,76.7846331190448,1,21.2093624985862,62.5837620173516,77.1501526177815,1,14.56639060043
"348",48,10,0.5,62.7107596662237,80.525519473752,1,17.8147598075283,62.123440809998,80.6643901374639,1,18.5409493274659,64.2605057754089,79.6749679545181,1,15.4144621791092
"349",49,10,0.5,57.1461323311219,73.2741355880242,1,16.1280032569023,56.9095833892273,73.3092370044739,1,16.3996536152466,58.887625166343,72.057291554956,1,13.1696663886131
"350",50,10,0.5,59.5638588538697,74.3790280477004,1,14.8151691938307,58.0189435593412,73.1520083054508,1,15.1330647461096,60.746163809787,73.2992313167766,1,12.5530675069896
"351",51,10,0.5,62.0700141381477,77.8269580677535,1,15.7569439296057,61.1504111466985,77.8595851458645,1,16.709173999166,63.2331818075541,76.6678527718284,1,13.4346709642743
"352",52,10,0.5,64.7934968797105,81.7781204957666,1,16.9846236160561,63.1650733098605,80.3637140471536,1,17.1986407372931,66.299214545198,80.1584924044527,1,13.8592778592547
"353",53,10,0.5,54.3249013477676,73.2652860270857,1,18.9403846793182,54.8119725745145,74.4427664802897,1,19.6307939057751,56.6374110556864,71.4337327848048,1,14.7963217291184
"354",54,10,0.5,58.1186863652241,74.3858384051315,1,16.2671520399074,58.4012212760183,74.5380135665463,1,16.1367922905281,59.8342083208142,73.1098498607731,1,13.2756415399589
"355",55,10,0.5,66.718155054912,79.2943140038718,1,12.5761589489598,67.4463282821464,79.5744246338917,1,12.1280963517453,67.7387063967937,78.3663397962256,0,10.6276333994318
"356",56,10,0.5,58.766463776104,73.7152725095907,1,14.9488087334867,59.8483672135043,74.8160891627793,1,14.967721949275,60.1941069832191,72.4081874612621,1,12.2140804780429
"357",57,10,0.5,62.3920998464527,79.0648623845555,1,16.6727625381029,61.3853089798474,78.1950358866727,1,16.8097269068253,63.9568795165324,77.3488106764547,1,13.3919311599223
"358",58,10,0.5,62.684848470482,78.5072082136211,1,15.8223597431391,64.816591090956,81.3673401600309,1,16.5507490690749,64.2391636217417,77.2368609113377,1,12.997697289596
"359",59,10,0.5,58.461500274126,74.2414864702788,1,15.7799861961528,59.4722407873002,74.7501799748754,1,15.2779391875752,60.1343472029858,73.2342517492127,1,13.0999045462269
"360",60,10,0.5,65.9260384201344,82.8154733784341,1,16.8894349582997,66.7818499262567,84.198579748252,1,17.4167298219952,67.0591746831528,81.3083076963249,1,14.2491330131721
"361",61,10,0.5,56.252570301762,72.170327173769,1,15.917756872007,55.7829910811309,71.4500273536771,1,15.6670362725462,58.364989801366,71.1536904405898,1,12.7887006392238
"362",62,10,0.5,54.2518017915266,71.7132814246365,1,17.4614796331099,54.4321873769605,71.7400603400646,1,17.3078729631041,55.9185146405029,70.5489751879465,1,14.6304605474436
"363",63,10,0.5,62.3188895613486,76.6967362867689,1,14.3778467254202,61.7734524056494,75.5434001284624,1,13.769947722813,63.5972218457414,75.6236678508411,1,12.0264460050997
"364",64,10,0.5,59.5522872994071,75.3933513914399,1,15.8410640920328,60.151488342164,75.72751873418,1,15.576030392016,61.2154519859206,74.3638968939813,1,13.1484449080607
"365",65,10,0.5,62.2855667595112,78.3020998635616,1,16.0165331040504,62.4957058298962,78.520607958368,1,16.0249021284719,63.5878887656919,76.9015809808826,1,13.3136922151907
"366",66,10,0.5,60.5681067176073,71.9694380035761,1,11.4013312859688,62.0477717723802,72.8190540036644,1,10.7712822312842,61.4503363865623,71.2979251473754,1,9.84758876081306
"367",67,10,0.5,60.2865828158535,79.8411953875384,1,19.5546125716849,60.7279471808783,79.5841413031401,1,18.8561941222618,62.2594443280215,77.7089720085873,1,15.4495276805658
"368",68,10,0.5,62.4973841230195,76.0167171290706,1,13.5193330060511,63.6737066895249,77.5941491217268,1,13.920442432202,63.7383135407625,74.6901854081753,1,10.9518718674127
"369",69,10,0.5,59.4531041476307,73.1846072570886,1,13.7315031094579,59.0353602159039,72.903308860828,1,13.8679486449242,60.7959867342156,72.2796863749205,1,11.4836996407048
"370",70,10,0.5,65.1591999490966,80.9901124965655,1,15.8309125474688,65.503169371238,80.8020011485007,1,15.2988317772627,66.3423162308983,79.4724156479395,1,13.1300994170412
"371",71,10,0.5,58.5692778497557,76.2157054523156,1,17.64642760256,59.3301760812877,76.7156935596062,1,17.3855174783185,60.1196776608311,75.0430869700734,1,14.9234093092423
"372",72,10,0.5,59.4552531501422,73.5178834213781,1,14.0626302712359,59.8405724138497,73.4169637750014,1,13.5763913611517,60.7951062186249,72.4879974117262,1,11.6928911931013
"373",73,10,0.5,62.9622484227036,78.3971201668976,1,15.4348717441939,62.8671924393858,78.471265188159,1,15.6040727487732,64.3659843284303,76.7780869016279,1,12.4121025731976
"374",74,10,0.5,57.9586355555198,79.3992111199153,1,21.4405755643955,59.2444863230194,78.7942991754733,1,19.5498128524538,60.6189215638956,77.5101277031652,1,16.8912061392696
"375",75,10,0.5,55.0994587488218,73.2412768820914,1,18.1418181332696,56.963226121125,75.6933801887777,1,18.7301540676527,57.3177844902613,71.5990709322392,1,14.2812864419778
"376",76,10,0.5,61.8225663816874,76.4450692373365,1,14.6225028556491,62.8158850183999,77.8072613117744,1,14.9913762933745,62.8441603296814,75.6290301336838,1,12.7848698040023
"377",77,10,0.5,62.9091284484138,73.9236465367126,1,11.0145180882987,62.6279138844739,73.5215200432894,1,10.8936061588156,63.8311711731608,72.9886905402488,1,9.15751936708796
"378",78,10,0.5,57.0124502141034,75.5558221582646,1,18.5433719441613,59.1880301336381,78.9250871204825,1,19.7370569868444,58.1928718090047,74.2979922305298,1,16.1051204215251
"379",79,10,0.5,50.2896635414856,68.1783641587222,1,17.8887006172367,50.694183958249,68.8462991384172,1,18.1521151801682,52.5426689319676,67.4034153106088,0,14.8607463786412
"380",80,10,0.5,56.7836976122091,73.4114976254023,1,16.6278000131933,56.7995491645384,73.6175009200362,1,16.8179517554978,58.5049737832214,71.747186461769,1,13.2422126785476
"381",81,10,0.5,54.375950830145,78.0712246117234,1,23.6952737815784,54.5540986591082,78.3898354410139,1,23.8357367819056,57.4238736478981,75.3873685121798,1,17.9634948642817
"382",82,10,0.5,56.8582101607503,71.6789892733181,1,14.8207791125678,57.7368948925024,71.3274411737165,1,13.590546281214,58.4111595949089,70.4064444908926,1,11.9952848959837
"383",83,10,0.5,54.1738924698779,73.5075131856386,1,19.3336207157607,55.5562087133077,75.218235686977,1,19.6620269736693,55.8414187910897,71.7385881905,1,15.8971693994103
"384",84,10,0.5,60.7599171192166,71.435159169997,1,10.6752420507803,60.2696248208709,71.6249858577532,1,11.3553610368824,61.7401138831311,70.5686161628794,1,8.82850227974825
"385",85,10,0.5,54.6663445652487,67.6733327162373,1,13.0069881509886,55.5220569709334,68.9289992555105,1,13.4069422845771,56.0476760503199,66.9472146774604,0,10.8995386271405
"386",86,10,0.5,62.4035603797379,82.8014860735236,1,20.3979256937857,63.022991742245,83.9053006342525,1,20.8823088920075,64.4451139264121,80.8794617228951,1,16.434347796483
"387",87,10,0.5,55.3239107065864,77.6034269985341,1,22.2795162919477,54.8134127440123,77.3337776303784,1,22.5203648863661,57.8101185718508,75.0817420447388,1,17.2716234728881
"388",88,10,0.5,57.9633197967078,68.774372041919,1,10.8110522452112,57.7410787916392,68.015405817244,1,10.2743270256048,58.6355023211288,68.1071108620875,1,9.47160854095874
"389",89,10,0.5,56.6022249878206,73.5756675046854,1,16.9734425168648,58.0572168029002,74.3625159796321,1,16.3052991767319,58.157312545334,72.5900412502405,1,14.4327287049066
"390",90,10,0.5,56.1869611028049,74.4675388568104,1,18.2805777540054,57.4371336082937,75.9451655515841,1,18.5080319432904,58.2918693239329,73.0191445111401,1,14.7272751872072
"391",91,10,0.5,62.166947805749,76.8763050871135,1,14.7093572813645,62.253783463137,76.8352831791824,1,14.5814997160454,63.6467726723871,75.6316618025484,1,11.9848891301613
"392",92,10,0.5,57.3212919916558,76.3812439281445,1,19.0599519364887,56.0854532262284,75.063303235314,1,18.9778500090856,59.2558100903941,75.0191275520742,1,15.7633174616801
"393",93,10,0.5,71.2264820954492,85.0242809808933,0,13.7977988854441,70.4687541458361,84.8032532902812,0,14.3344991444451,72.1927387746141,83.2593741915137,0,11.0666354168995
"394",94,10,0.5,54.2621573390213,78.3827426955198,1,24.1205853564985,56.3428214021122,79.0101145735717,1,22.6672931714595,57.3142971731271,75.7558430210239,1,18.4415458478968
"395",95,10,0.5,61.1429165691411,83.0569329737689,1,21.9140164046277,62.9762441521951,83.6395273420264,1,20.6632831898312,63.413678912952,80.0924798286373,1,16.6788009156853
"396",96,10,0.5,58.9713655592898,74.2259352820153,1,15.2545697227255,59.4780611864271,73.8189926533027,1,14.3409314668756,60.6465193442548,72.9854079276335,1,12.3388885833787
"397",97,10,0.5,55.0834881145404,66.8367166291217,0,11.7532285145813,54.6452815027167,65.9108995506964,0,11.2656180479797,56.196032043983,66.4329215790861,0,10.2368895351031
"398",98,10,0.5,53.970382360693,78.8380781639646,1,24.8676958032716,54.39836319259,81.1267979340766,1,26.7284347414867,57.3584870791486,75.960737218164,1,18.6022501390154
"399",99,10,0.5,56.8101233269328,73.9523457301803,1,17.1422224032476,57.2133629689877,74.3657636746891,1,17.1524007057013,58.8798878518397,72.5541643166105,1,13.6742764647707
"400",100,10,0.5,60.5319596244992,74.669852372448,1,14.1378927479488,60.7835453809345,73.9734140823849,1,13.1898687014504,61.9211343411323,73.2680589960837,1,11.3469246549514
"401",1,10,0.9,60.4160282508065,72.1016900750698,1,11.6856618242632,61.7718453642828,73.6662787089161,1,11.8944333446333,61.2708960258525,71.4309511238807,1,10.1600550980282
"402",2,10,0.9,58.2518609797894,74.1917098352994,1,15.93984885551,58.7160478756313,75.6256774628562,1,16.9096295872249,59.7109378853166,72.8250321902713,1,13.1140943049547
"403",3,10,0.9,58.5760347976565,66.9451925545584,0,8.36915775690194,59.1525525720244,67.2490691874435,0,8.09651661541906,59.2617218147414,66.6581464356562,0,7.39642462091488
"404",4,10,0.9,58.1642596580885,66.9513787345374,0,8.78711907644894,58.1481345386296,67.7598239384521,1,9.61168939982252,58.8038189040766,66.3966645089541,0,7.59284560487754
"405",5,10,0.9,57.1187291835476,76.0064099458445,1,18.8876807622969,54.2872817505163,74.5255776730135,1,20.2382959224972,59.033319157905,74.4327522087943,1,15.3994330508893
"406",6,10,0.9,54.5952803092563,73.975229040113,1,19.3799487308567,57.1661501493876,78.4214737585019,1,21.2553236091143,56.6456127378032,72.39904643858,1,15.7534337007768
"407",7,10,0.9,59.6008917278008,69.2761477781268,1,9.67525605032601,59.9899990239592,70.3960553878602,1,10.406056363901,60.5342704393578,68.7162303504283,1,8.18195991107047
"408",8,10,0.9,58.7902567430519,76.1925345580418,1,17.4022778149898,60.3771370766001,77.8473752933155,1,17.4702382167154,60.7117383595785,74.705095458694,1,13.9933570991154
"409",9,10,0.9,60.76221407315,71.7942048815282,1,11.0319908083781,59.871536554188,71.1536271359179,1,11.2820905817298,61.7063638237242,70.8866845548735,1,9.18032073114924
"410",10,10,0.9,59.866185475004,77.4002076256257,1,17.5340221506217,61.1661686451053,79.9399925519018,1,18.7738239067965,61.7174644085672,75.8754806554092,1,14.158016246842
"411",11,10,0.9,67.3631088426002,83.1246077012182,0,15.761498858618,69.2886918659477,85.5286744003539,0,16.2399825344063,68.4919555470686,81.3819205198633,0,12.8899649727946
"412",12,10,0.9,64.4923325148691,75.0322360361543,1,10.5399035212852,65.6290440351475,76.4908676726755,1,10.8618236375281,65.4964537984617,74.1947839364922,1,8.69833013803056
"413",13,10,0.9,61.4470170709304,77.3666559702484,1,15.919638899318,61.1440917749597,77.6947733270173,1,16.5506815520576,63.0151446992743,75.8502020170756,1,12.8350573178013
"414",14,10,0.9,59.937170424176,76.7341102075157,1,16.7969397833397,60.7278168892629,76.8683594180768,1,16.140542528814,61.8979489894086,75.186855171035,1,13.2889061816263
"415",15,10,0.9,62.0430291848015,77.2646885655121,1,15.2216593807106,61.7507127443473,77.2140725156935,1,15.4633597713462,63.1958294840703,75.6923283372772,1,12.4964988532069
"416",16,10,0.9,59.3984959576083,77.6053151683415,1,18.2068192107332,61.0687914679645,80.0543677028831,1,18.9855762349187,61.1123056555109,76.2616036504851,1,15.1492979949742
"417",17,10,0.9,52.9355923446893,72.4883276988078,1,19.5527353541184,55.1596633436376,81.5232069336024,1,26.3635435899648,55.4222914287059,70.8911720428531,1,15.4688806141472
"418",18,10,0.9,58.4039035815717,76.2069894684209,1,17.8030858868492,58.7004471114903,76.3315772214526,1,17.6311301099622,60.325534108997,74.4528752335529,1,14.1273411245559
"419",19,10,0.9,58.2642864187683,70.7519839468847,1,12.4876975281163,58.5842070984315,70.4832035578102,1,11.8989964593787,59.2759865748965,70.0486016274922,1,10.7726150525957
"420",20,10,0.9,55.6059866040194,65.0096904928673,0,9.40370388884787,56.6242573366966,67.4969642765006,1,10.872706939804,56.5447567344895,64.5067431193459,0,7.96198638485636
"421",21,10,0.9,60.0558463876192,77.1130469702029,1,17.0572005825837,59.7780080896933,76.6438578309156,1,16.8658497412223,61.6436132446016,75.4292000690542,1,13.7855868244526
"422",22,10,0.9,63.1713248133911,75.7207817136467,1,12.5494569002557,63.3017444468162,75.6563337300863,1,12.3545892832701,64.3966626955893,74.7688563742968,1,10.3721936787075
"423",23,10,0.9,62.5523130439407,76.8878510396855,1,14.3355379957448,63.1979351021283,77.2672376115658,1,14.0693025094375,63.7246770566078,75.8655229084786,1,12.1408458518708
"424",24,10,0.9,54.8730649764237,73.0820130586278,1,18.2089480822041,56.5765084777244,75.7057033450501,1,19.1291948673256,56.8299496428918,71.1854328298993,1,14.3554831870075
"425",25,10,0.9,57.1960759036687,77.1436506708468,1,19.9475747671781,58.4098500074,78.4791704658358,1,20.0693204584359,59.358536143588,75.3649014530394,1,16.0063653094514
"426",26,10,0.9,56.1403266724306,68.5559568383331,1,12.4156301659025,57.3166191376934,70.3459248929927,1,13.0293057552994,57.5307420826298,67.5311945444619,1,10.000452461832
"427",27,10,0.9,63.5361308972781,76.3547826923531,1,12.818651795075,63.1936915066389,75.8535341043433,1,12.6598425977044,64.6607443808874,75.4088628273476,1,10.7481184464602
"428",28,10,0.9,63.6220868259949,80.9737881490884,1,17.3517013230936,64.4675126106147,82.3108233320113,1,17.8433107213965,65.2903914898118,79.0590833936322,1,13.7686919038203
"429",29,10,0.9,62.3153062846352,84.4903256801617,1,22.1750193955264,63.9380125831598,85.6695440032846,1,21.7315314201248,64.5400259493643,82.4525495628819,1,17.9125236135176
"430",30,10,0.9,59.056481976652,77.4911275377807,1,18.4346455611287,60.7921894092579,80.6826274680711,1,19.8904380588132,60.4380705856656,75.8411761058321,1,15.4031055201664
"431",31,10,0.9,60.510404916857,74.4159051621157,1,13.9055002452587,60.9007257713743,74.7116372974006,1,13.8109115260263,61.6737784841883,73.6577775379714,1,11.9839990537831
"432",32,10,0.9,65.9655504393151,84.4092430128067,1,18.4436925734916,66.7016300371465,84.217845548715,1,17.5162155115685,67.4487455944109,82.480199337353,0,15.0314537429421
"433",33,10,0.9,60.1855921601052,79.1729533157345,1,18.9873611556293,60.2235779335783,78.4695551804186,1,18.2459772468402,62.0370321328605,77.3308383606261,1,15.2938062277656
"434",34,10,0.9,61.9272324190977,72.1956610487273,1,10.2684286296296,62.5430905783728,72.541390993257,1,9.99830041488413,62.3969901673852,71.5741611349065,1,9.17717096752132
"435",35,10,0.9,59.2410506652947,75.0804114984873,1,15.8393608331926,60.324426773953,76.5360357098983,1,16.2116089359453,60.7609359166416,73.7239068434175,1,12.9629709267759
"436",36,10,0.9,60.3625652474745,68.7400054882801,1,8.37744024080566,60.8338533244995,69.3140905772542,1,8.48023725275472,61.1221890123623,68.280467436057,1,7.15827842369466
"437",37,10,0.9,59.4767186039323,66.8907353523348,0,7.41401674840248,60.613123556265,68.4933604952486,1,7.88023693898361,60.0675761568718,66.3706364717216,0,6.3030603148498
"438",38,10,0.9,64.3757240426648,80.5671898158034,1,16.1914657731386,63.1818660813193,79.8378944136364,1,16.6560283323171,65.2546937687623,79.1196577502458,1,13.8649639814835
"439",39,10,0.9,62.5881528201772,78.3847565404479,1,15.7966037202707,62.3502105885455,77.6569537322664,1,15.306743143721,63.7915547426552,76.8646112708307,1,13.0730565281755
"440",40,10,0.9,61.4853647862704,75.5953441871309,1,14.1099794008604,63.6140528978123,78.8703110119725,1,15.2562581141603,62.7586790241297,74.6331451808411,1,11.8744661567114
"441",41,10,0.9,59.5464542017567,73.3837204381967,1,13.8372662364401,60.4562982618065,73.4330460420656,1,12.9767477802591,61.0400609872968,72.2412702760362,1,11.2012092887394
"442",42,10,0.9,60.3784779225872,81.9322396909536,1,21.5537617683664,61.6235475305552,83.3602760521792,1,21.7367285216241,62.3073935022193,79.2444621439005,1,16.9370686416812
"443",43,10,0.9,61.7850658548116,79.5297037487401,1,17.7446378939285,62.5145036526757,79.9722002188821,1,17.4576965662063,63.7838667040774,77.9447436922454,1,14.160876988168
"444",44,10,0.9,59.6845332209664,72.7195020117286,1,13.0349687907623,59.5295236898556,71.9846417807396,1,12.455118090884,60.9449848317284,71.7959333840143,1,10.850948552286
"445",45,10,0.9,58.3552091154505,77.1234322314276,1,18.7682231159771,58.3592825112236,77.0418122539051,1,18.6825297426815,60.461737238371,75.0265705904728,1,14.5648333521018
"446",46,10,0.9,56.5422951076738,73.979826195182,1,17.4375310875083,58.0488321509829,75.6621890550819,1,17.613356904099,58.5116677493649,72.5109676095452,1,13.9992998601803
"447",47,10,0.9,55.6390997374184,68.5458417920592,1,12.9067420546409,56.2169519907427,69.0038280476438,1,12.7868760569011,56.7957735119236,67.6585233923682,1,10.8627498804446
"448",48,10,0.9,53.8297190342125,71.4745346879575,1,17.6448156537449,56.1680312637081,74.1509882092751,1,17.982956945567,55.7446162164472,70.5942060240924,1,14.8495898076452
"449",49,10,0.9,56.1198798850165,70.8216414077534,1,14.7017615227369,58.6694155411669,75.0032745203975,1,16.3338589792306,57.4969206550911,69.8901430127075,1,12.3932223576164
"450",50,10,0.9,67.1412074310046,80.8360967526641,1,13.6948893216594,66.5525560205157,80.473884159582,1,13.9213281390662,68.3304037516492,79.8681919128118,0,11.5377881611626
"451",51,10,0.9,61.3708944691185,73.2411638442095,1,11.870269375091,62.1919297395734,74.2631136009307,1,12.0711838613573,62.6073289799446,72.5253504839829,1,9.91802150403824
"452",52,10,0.9,59.4886669463374,80.559892831824,1,21.0712258854867,60.3194691702424,82.0439367713904,1,21.724467601148,61.649190385249,78.6083106089427,1,16.9591202236937
"453",53,10,0.9,60.5678232894759,73.1043745560975,1,12.5365512666216,59.3708060939399,72.1953059563789,1,12.824499862439,61.7607446764634,72.0797366668703,1,10.3189919904069
"454",54,10,0.9,62.5649900245487,80.6403603691866,1,18.0753703446379,62.0121265315974,80.9885134314183,1,18.976386899821,64.0494427626354,79.1024457428271,1,15.0530029801918
"455",55,10,0.9,63.9791634339865,78.8179777150372,1,14.8388142810507,64.4603284278205,79.0558211441961,1,14.5954927163756,65.1187500788619,77.5978445104926,1,12.4790944316307
"456",56,10,0.9,55.3173625229517,67.5784046282525,1,12.2610421053008,55.3896035457903,67.2692207860223,0,11.879617240232,56.5719579818305,66.7273344507312,0,10.1553764689007
"457",57,10,0.9,57.0135357850886,72.8945989457094,1,15.8810631606208,57.8371108444076,73.5750812731193,1,15.7379704287117,58.5738365858716,71.5054930817551,1,12.9316564958835
"458",58,10,0.9,60.3947652149031,78.8648260476165,1,18.4700608327134,59.9060982493105,78.866719836939,1,18.9606215876285,61.9674257439904,77.4507431590565,1,15.4833174150661
"459",59,10,0.9,59.5004963979889,68.1733537223086,1,8.67285732431964,59.1262071728463,67.8395029325957,1,8.7132957597493,60.251689985763,67.7170016090403,1,7.46531162327729
"460",60,10,0.9,59.6213124479403,68.4139354078957,1,8.79262295995542,59.4249286413369,68.0403900831923,1,8.61546144185544,60.3501906621647,67.8646773584937,1,7.51448669632894
"461",61,10,0.9,62.1283707426571,78.7745442189451,1,16.646173476288,62.4515500223554,79.1790205835452,1,16.7274705611897,63.4893455102713,77.0324564861916,1,13.5431109759202
"462",62,10,0.9,58.8474626277495,75.8066046786961,1,16.9591420509466,61.2766113541136,79.0297558027908,1,17.7531444486772,60.8465748786491,74.2373303411113,1,13.3907554624622
"463",63,10,0.9,61.6925766335087,75.818503446901,1,14.1259268133923,62.0106588812768,76.7977147500278,1,14.787055868751,62.9084021983847,74.5650581077748,1,11.6566559093901
"464",64,10,0.9,64.9027650831077,82.419996355278,1,17.5172312721703,66.3207699108815,84.665817130014,1,18.3450472191325,66.3799583593879,80.4567768754714,1,14.0768185160836
"465",65,10,0.9,56.9755391494514,72.6143018727018,1,15.6387627232505,58.8080278376178,74.43053688182,1,15.6225090442022,58.3206178521652,71.6498967412623,1,13.3292788890971
"466",66,10,0.9,61.1589584320438,77.526216891421,1,16.3672584593772,58.8480472346907,75.4955031111268,1,16.6474558764361,62.4279981464042,76.0893973673712,1,13.661399220967
"467",67,10,0.9,62.2185933744485,79.88397582893,1,17.6653824544815,60.7434315379062,79.1751166984382,1,18.431685160532,64.0831021975826,78.2687091328948,1,14.1856069353122
"468",68,10,0.9,54.1449664302761,70.7685001070503,1,16.6235336767741,55.9845609383737,73.0897694824659,1,17.1052085440921,56.0212969943571,69.6413595772796,1,13.6200625829225
"469",69,10,0.9,53.7920216727442,72.4115363198354,1,18.6195146470912,54.7258195568755,72.4541995324876,1,17.7283799756121,55.765619090115,71.0536401640227,1,15.2880210739077
"470",70,10,0.9,57.6705346020493,74.6808775910516,1,17.0103429890024,59.7912826188895,75.1248703110054,1,15.3335876921159,59.1814161767011,73.1543556640028,1,13.9729394873017
"471",71,10,0.9,61.1585177594622,72.394729997109,1,11.2362122376468,61.5952466235985,72.6045371121148,1,11.0092904885163,62.1936837181329,71.658486512091,1,9.4648027939581
"472",72,10,0.9,58.0495221180687,71.2866970454411,1,13.2371749273725,59.014548528738,71.8684769402995,1,12.8539284115615,59.473960615433,70.3450542428581,1,10.8710936274252
"473",73,10,0.9,59.4732332584689,80.1494519515952,1,20.6762186931264,61.4869832541847,80.3353081137539,1,18.8483248595692,61.011476910992,77.3015219833769,1,16.2900450723849
"474",74,10,0.9,61.645291090647,80.1147269282925,1,18.4694358376456,62.9177346273949,83.1461051861493,1,20.2283705587543,62.9001218713239,77.9170376115586,1,15.0169157402347
"475",75,10,0.9,58.8357536785535,72.4007087371075,1,13.5649550585541,60.3606166059608,73.0999945441431,1,12.7393779381823,60.111836151299,71.1065490875322,1,10.9947129362332
"476",76,10,0.9,59.3288102174073,78.9023811851812,1,19.5735709677739,60.2041095500637,79.048633313816,1,18.8445237637523,61.2260793161507,76.71476629932,1,15.4886869831694
"477",77,10,0.9,58.1710715519527,70.3866788913029,1,12.2156073393501,59.728862146946,72.5617471254645,1,12.8328849785185,59.3474760143466,69.3339902720313,1,9.98651425768477
"478",78,10,0.9,56.9459380703329,76.2586235619321,1,19.3126854915992,57.5894436463274,77.0547072510062,1,19.4652636046788,59.0826656452687,74.4500611929027,1,15.3673955476339
"479",79,10,0.9,59.8015362741869,73.5292422610788,1,13.7277059868919,61.6189080682107,76.9778482279584,1,15.3589401597477,61.20641754892,72.4641304093797,1,11.2577128604597
"480",80,10,0.9,54.5804849537876,70.6389953519638,1,16.0585103981762,55.6306796262337,71.7977017407668,1,16.1670221145331,56.4059617919127,69.5491763160642,1,13.1432145241516
"481",81,10,0.9,57.1420467643401,69.5860340565663,1,12.4439872922262,57.9672213176676,69.8603262579688,1,11.8931049403011,58.4542945188149,68.791351058972,1,10.337056540157
"482",82,10,0.9,58.9931503944807,73.2756265481597,1,14.2824761536791,59.451164367844,74.0723850463153,1,14.6212206784712,60.3485205873654,72.2355079821924,1,11.886987394827
"483",83,10,0.9,58.5354235536722,79.6624164320008,1,21.1269928783286,60.7130419604961,81.2799349274914,1,20.5668929669953,60.887409389071,77.3482601244443,1,16.4608507353733
"484",84,10,0.9,58.9086055890374,76.947282858732,1,18.0386772696946,59.9238205541814,78.5871961433245,1,18.6633755891431,60.6443725698981,75.3535113281745,1,14.7091387582764
"485",85,10,0.9,59.6011229580563,77.7795545629716,1,18.1784316049154,60.0188847146602,78.3492763786938,1,18.3303916640336,61.7143909504615,76.0848281542601,1,14.3704372037986
"486",86,10,0.9,63.3475749085156,78.4565888409636,1,15.1090139324481,63.7051401640974,78.8403238314374,1,15.13518366734,64.4117481116165,76.8680922269461,1,12.4563441153296
"487",87,10,0.9,59.7406242611889,74.3347665265929,1,14.594142265404,60.0048383020176,75.4918705581946,1,15.487032256177,61.1818631843407,72.9487774123095,1,11.7669142279687
"488",88,10,0.9,59.6744419953122,77.8305618561216,1,18.1561198608094,60.3148667372385,79.7602229303241,1,19.4453561930856,61.6560748435629,76.0621859630043,1,14.4061111194414
"489",89,10,0.9,56.9139322290226,80.9006765362186,1,23.986744307196,58.1307453855987,83.4219263094825,1,25.2911809238838,60.2344757564231,78.6133755933056,1,18.3788998368824
"490",90,10,0.9,59.517484485438,74.1113253054744,1,14.5938408200364,60.0014127603686,74.4651579052324,1,14.4637451448638,60.7614494706426,72.9422198332481,1,12.1807703626055
